order,SpecimenID,Site,X,Y,Spit,Raw.material,Key
2615,21058,BCJ area F7,14.72,32.816,4,quartz,NA
2459,21002,BCJ area F7,14.73,32.816,4,quartz,NA
2516,21021,BCJ area F7,14.95,32.816,4,quartz,NA
3112,21737,BCJ area F7,15.35,32.82,6,quartz,NA
2291,20916,BCJ area F7,13.5,32.83,6,quartz,NA
2322,20947,BCJ area F7,13.6,32.83,6,quartz,NA
3052,21677,BCJ area F7,15.5,32.83,6,quartz,NA
2554,21252,BCJ area F7,14.0126,32.832,6,quartz,Flake local quartz
2546,21031,BCJ area F7,14.15,32.832,4,quartz,NA
2569,21257,BCJ area F7,14.252,32.832,6,quartz,Flake local quartz
2414,20987,BCJ area F7,14.378,32.832,4,quartz,Flake local quartz
2619,21060,BCJ area F7,14.57,32.832,4,quartz,NA
2837,21462,BCJ area F7,14.655,32.832,6,quartz,NA
2513,21020,BCJ area F7,14.66,32.832,4,quartz,NA
2771,21396,BCJ area F7,14.705,32.832,6,quartz,NA
2881,21506,BCJ area F7,14.76,32.832,6,quartz,NA
2888,21513,BCJ area F7,14.805,32.832,6,quartz,NA
2780,21405,BCJ area F7,14.93,32.832,6,quartz,NA
2794,21419,BCJ area F7,14.11,32.848,6,quartz,NA
2567,21172,BCJ area F7,14.189,32.848,6,quartz,Backed artefact local quartz
2573,21040,BCJ area F7,14.205,32.848,4,quartz,NA
2761,21386,BCJ area F7,14.39,32.848,6,quartz,NA
2457,21135,BCJ area F7,14.4914,32.848,6,quartz,Flake local quartz
2420,20989,BCJ area F7,14.504,32.848,4,quartz,Flake local quartz
2522,21023,BCJ area F7,14.535,32.848,4,quartz,NA
2786,21411,BCJ area F7,14.895,32.848,6,quartz,NA
2186,20811,BCJ area F7,13.1,32.85,4,quartz,Flake local quartz
2233,20858,BCJ area F7,13.1,32.85,4,quartz,NA
2237,20862,BCJ area F7,13.55,32.85,4,quartz,NA
2244,20869,BCJ area F7,13.5,32.85,4,quartz,NA
2259,20884,BCJ area F7,13.65,32.85,4,quartz,NA
2292,20917,BCJ area F7,13.75,32.85,6,quartz,NA
2296,20921,BCJ area F7,13.9,32.85,6,quartz,NA
2323,20948,BCJ area F7,13.85,32.85,6,quartz,NA
2327,20952,BCJ area F7,13.95,32.85,6,quartz,NA
3005,21630,BCJ area F7,15.5,32.85,4,quartz,NA
3020,21645,BCJ area F7,15.65,32.85,4,quartz,NA
3053,21678,BCJ area F7,15.75,32.85,6,quartz,NA
3084,21709,BCJ area F7,15.85,32.85,6,quartz,NA
3057,21682,BCJ area F7,15.9,32.85,6,quartz,NA
3448,22073,BCJ area F7,12.1,32.85,6,quartz,Flake local quartz
3495,22120,BCJ area F7,12.1,32.85,6,quartz,NA
3910,22496,BCJ area F7,11.1,32.85,6,quartz,Flake local quartz
2499,21149,BCJ area F7,14.0126,32.864,6,quartz,Flake local quartz
2740,21365,BCJ area F7,14.115,32.864,6,quartz,NA
2721,21346,BCJ area F7,14.15,32.864,6,quartz,NA
2364,21189,BCJ area F7,14.189,32.864,6,quartz,Flake local quartz
2372,21107,BCJ area F7,14.378,32.864,6,quartz,Flake local quartz
2631,21066,BCJ area F7,14.63,32.864,4,quartz,NA
2865,21490,BCJ area F7,14.8,32.864,6,quartz,NA
2335,20960,BCJ area F7,13.85,32.87,6,quartz,NA
3056,21681,BCJ area F7,15.25,32.87,6,quartz,NA
3096,21721,BCJ area F7,15.85,32.87,6,quartz,NA
2993,21618,BCJ area F7,15.1,32.88,6,quartz,Flake local quartz
2405,20984,BCJ area F7,14.0504,32.88,4,quartz,Core local quartz
2410,21204,BCJ area F7,14.1008,32.88,6,quartz,Flake local quartz
2488,21230,BCJ area F7,14.2646,32.88,6,quartz,Flake local quartz
2527,21243,BCJ area F7,14.3528,32.88,6,quartz,Core local quartz
2776,21401,BCJ area F7,14.415,32.88,6,quartz,NA
2862,21487,BCJ area F7,14.445,32.88,6,quartz,NA
2594,21266,BCJ area F7,14.5796,32.88,6,quartz,Flake local quartz
2547,21165,BCJ area F7,14.7308,32.88,6,quartz,Flake local quartz
2635,21068,BCJ area F7,14.735,32.88,4,quartz,NA
2492,21013,BCJ area F7,14.895,32.88,4,quartz,NA
2480,21009,BCJ area F7,14.24,32.896,4,quartz,NA
2809,21434,BCJ area F7,14.31,32.896,6,quartz,NA
2456,21001,BCJ area F7,14.504,32.896,4,quartz,Core local quartz
2384,20977,BCJ area F7,14.5922,32.896,4,quartz,Core local quartz
2656,21297,BCJ area F7,14.82,32.896,6,quartz,NA
2519,21022,BCJ area F7,14.83,32.896,4,quartz,NA
2433,21127,BCJ area F7,14.8946,32.896,6,quartz,Flake local quartz
2636,21287,BCJ area F7,14.9,32.896,6,quartz,NA
2959,21584,BCJ area F7,15.25,32.896,6,quartz,Core local quartz
2232,20857,BCJ area F7,13.1,32.9,6,quartz,Flake local quartz
2229,20854,BCJ area F7,13.35,32.9,6,quartz,Flake local quartz
2243,20868,BCJ area F7,13.99,32.9,4,quartz,NA
2275,20900,BCJ area F7,13.55,32.9,6,quartz,NA
2290,20915,BCJ area F7,13.7,32.9,6,quartz,NA
2299,20924,BCJ area F7,13.7,32.9,6,quartz,NA
2306,20931,BCJ area F7,13.65,32.9,6,quartz,NA
2321,20946,BCJ area F7,13.8,32.9,6,quartz,NA
2330,20955,BCJ area F7,13.8,32.9,6,quartz,NA
2220,20845,BCJ area F7,13.7,32.9,6,quartz,NA
2793,21418,BCJ area F7,14.275,32.9,6,quartz,NA
2436,20994,BCJ area F7,14.9702,32.9,4,quartz,Flake local quartz
2990,21615,BCJ area F7,15.35,32.9,6,quartz,Flake local quartz
3036,21661,BCJ area F7,15.55,32.9,6,quartz,NA
2981,21606,BCJ area F7,15.7,32.9,6,quartz,Core local quartz
3060,21685,BCJ area F7,15.7,32.9,6,quartz,NA
3082,21707,BCJ area F7,15.8,32.9,6,quartz,NA
3091,21716,BCJ area F7,15.8,32.9,6,quartz,NA
3004,21629,BCJ area F7,16,32.9,4,quartz,NA
3482,22107,BCJ area F7,12.7,32.9,6,quartz,NA
3491,22116,BCJ area F7,12.35,32.9,6,quartz,NA
3494,22119,BCJ area F7,12.1,32.9,6,quartz,NA
5262,NA,NA,16,32.9,NA,NA,Excavation boundary
5354,NA,NA,11,32.9,NA,NA,Excavation boundary
2441,20996,BCJ area F7,14.063,32.912,4,quartz,Flake local quartz
2716,21341,BCJ area F7,14.17,32.912,6,quartz,NA
2741,21366,BCJ area F7,14.235,32.912,6,quartz,NA
2363,21104,BCJ area F7,14.252,32.912,6,quartz,Flake local quartz
2571,21173,BCJ area F7,14.2898,32.912,6,quartz,Core local quartz
2729,21354,BCJ area F7,14.315,32.912,6,quartz,NA
2904,21529,BCJ area F7,14.58,32.912,6,quartz,NA
2551,21251,BCJ area F7,14.7434,32.912,6,quartz,Flake local quartz
2608,21273,BCJ area F7,14.7812,32.912,6,quartz,Flake local quartz
2678,21308,BCJ area F7,14.81,32.912,6,quartz,NA
3102,21727,BCJ area F7,15.45,32.92,6,quartz,NA
3098,21723,BCJ area F7,15.65,32.92,6,quartz,NA
3110,21735,BCJ area F7,15.9,32.92,6,quartz,NA
1572,20197,BCJ area F7,13.05,32.928,4,quartz,NA
2605,21053,BCJ area F7,14.44,32.928,4,quartz,NA
2805,21430,BCJ area F7,14.6,32.928,6,quartz,NA
2857,21482,BCJ area F7,14.68,32.928,6,quartz,NA
2742,21367,BCJ area F7,14.725,32.928,6,quartz,NA
2907,21532,BCJ area F7,14.815,32.928,6,quartz,NA
2995,21620,BCJ area F7,15.75,32.928,4,quartz,NA
3097,21722,BCJ area F7,15.95,32.94,6,quartz,NA
1573,20198,BCJ area F7,13.6,32.944,4,quartz,NA
2500,21234,BCJ area F7,14.063,32.944,6,quartz,Flake local quartz
2759,21384,BCJ area F7,14.12,32.944,6,quartz,NA
2749,21374,BCJ area F7,14.24,32.944,6,quartz,NA
2487,21145,BCJ area F7,14.2772,32.944,6,quartz,Flake local quartz
2382,21195,BCJ area F7,14.504,32.944,6,quartz,Flake local quartz
2643,21072,BCJ area F7,14.59,32.944,4,quartz,NA
2495,21014,BCJ area F7,14.78,32.944,4,quartz,NA
2434,21212,BCJ area F7,14.9072,32.944,6,quartz,Core local quartz
2362,20969,BCJ area F7,14.2,32.944,4,silcrete,NA
2996,21621,BCJ area F7,15.65,32.944,4,quartz,NA
2217,20842,BCJ area F7,13.2,32.95,6,quartz,Flake local quartz
2197,20822,BCJ area F7,13.45,32.95,6,quartz,Flake local quartz
2228,20853,BCJ area F7,13.55,32.95,6,quartz,Flake local quartz
2200,20825,BCJ area F7,13.85,32.95,6,quartz,Flake local quartz
2231,20856,BCJ area F7,13.95,32.95,6,quartz,Flake local quartz
2262,20887,BCJ area F7,13.85,32.95,4,quartz,NA
2264,20889,BCJ area F7,13.2,32.95,4,quartz,NA
2268,20893,BCJ area F7,13.65,32.95,4,quartz,NA
2274,20899,BCJ area F7,13.85,32.95,4,quartz,NA
2305,20930,BCJ area F7,13.95,32.95,6,quartz,NA
3006,21631,BCJ area F7,15.29,32.95,4,quartz,NA
2989,21614,BCJ area F7,15.55,32.95,6,quartz,Core local quartz
3114,21739,BCJ area F7,15.6,32.95,6,quartz,NA
3029,21654,BCJ area F7,15.65,32.95,4,quartz,NA
2961,21586,BCJ area F7,15.85,32.95,6,quartz,Flake local quartz
3023,21648,BCJ area F7,15.85,32.95,4,quartz,NA
3462,22087,BCJ area F7,12.85,32.95,4,quartz,NA
3479,22104,BCJ area F7,12.2,32.95,6,quartz,NA
3490,22115,BCJ area F7,12.55,32.95,6,quartz,NA
3493,22118,BCJ area F7,12.95,32.95,6,quartz,NA
3459,22084,BCJ area F7,12.45,32.95,6,quartz,NA
3921,22507,BCJ area F7,11.45,32.95,6,quartz,NA
3924,22510,BCJ area F7,11.85,32.95,6,quartz,NA
1574,20199,BCJ area F7,13.25,32.96,4,quartz,NA
2711,21336,BCJ area F7,14.18,32.96,6,quartz,NA
2773,21398,BCJ area F7,14.54,32.96,6,quartz,NA
2869,21494,BCJ area F7,14.565,32.96,6,quartz,NA
2478,21008,BCJ area F7,14.585,32.96,4,quartz,NA
2935,21560,BCJ area F7,14.69,32.96,6,quartz,NA
2638,21288,BCJ area F7,14.7,32.96,6,quartz,NA
2648,21293,BCJ area F7,14.745,32.96,6,quartz,NA
2681,21091,BCJ area F7,14.87,32.96,4,quartz,NA
2997,21622,BCJ area F7,15.4,32.96,4,quartz,NA
3037,21662,BCJ area F7,15.34,32.96,6,quartz,NA
3115,21740,BCJ area F7,15.85,32.97,6,quartz,NA
3119,21744,BCJ area F7,16,32.97,6,quartz,NA
1575,20200,BCJ area F7,13.25,32.976,4,quartz,NA
2502,21150,BCJ area F7,14.0756,32.976,6,quartz,Flake local quartz
2856,21481,BCJ area F7,14.13,32.976,6,quartz,NA
2366,21105,BCJ area F7,14.2646,32.976,6,quartz,Flake local quartz
2375,21108,BCJ area F7,14.4158,32.976,6,quartz,Flake local quartz
2682,21310,BCJ area F7,14.7,32.976,6,quartz,NA
2659,21080,BCJ area F7,14.88,32.976,4,quartz,NA
2864,21489,BCJ area F7,14.915,32.976,6,quartz,NA
2432,20993,BCJ area F7,14.9198,32.976,4,quartz,Core local quartz
2938,21563,BCJ area F7,14.98,32.976,6,quartz,NA
2998,21623,BCJ area F7,15.55,32.976,4,quartz,NA
3118,21743,BCJ area F7,15.35,32.982,6,quartz,NA
3012,21637,BCJ area F7,15.8,32.99,4,quartz,NA
1576,20201,BCJ area F7,13.85,32.992,4,quartz,NA
2549,21032,BCJ area F7,14.135,32.992,4,quartz,NA
2886,21511,BCJ area F7,14.36,32.992,6,quartz,NA
2458,21220,BCJ area F7,14.5292,32.992,6,quartz,Core local quartz
2595,21048,BCJ area F7,14.615,32.992,4,quartz,NA
2900,21525,BCJ area F7,14.62,32.992,6,quartz,NA
2388,21112,BCJ area F7,14.6552,32.992,6,quartz,Flake local quartz
2663,21082,BCJ area F7,14.77,32.992,4,quartz,NA
2730,21355,BCJ area F7,14.965,32.992,6,quartz,NA
2383,20976,BCJ area F7,14.545,32.992,4,chert,NA
2564,21037,BCJ area F7,14.22,32.998,4,quartz,NA
3021,21646,BCJ area F7,15.45,33,4,quartz,NA
2193,20818,BCJ area F7,13.25,33,6,quartz,Core local quartz
2251,20876,BCJ area F7,13.8,33,4,quartz,NA
2260,20885,BCJ area F7,13.45,33,4,quartz,NA
2263,20888,BCJ area F7,13.2,33,4,quartz,NA
3343,21968,BCJ area F7,13,33,4,quartz,Core local quartz
3398,22023,BCJ area F7,12,33,2,glass,NA
3455,22080,BCJ area F7,12.25,33,6,quartz,Flake local quartz
3195,21820,BCJ area F7,14.2016,33,4,quartz,Flake local quartz
3870,22456,BCJ area F7,11,33,4,chert,NA
3917,22503,BCJ area F7,11.25,33,6,quartz,NA
5263,NA,NA,16,33,NA,NA,Excavation boundary
5353,NA,NA,11,33,NA,NA,Excavation boundary
3229,21854,BCJ area F7,14.2016,33.014,6,quartz,Flake local quartz
3220,21845,BCJ area F7,14.189,33.02,6,quartz,Flake local quartz
3191,21816,BCJ area F7,15.29,33.0295,6,quartz,NA
3149,21774,BCJ area F7,15.3,33.03,6,quartz,Flake local quartz
3223,21848,BCJ area F7,14.2142,33.04,6,quartz,Flake local quartz
3146,21771,BCJ area F7,15,33.05,6,quartz,Flake local quartz
3131,21756,BCJ area F7,15.7,33.05,4,quartz,Flake local quartz
3152,21777,BCJ area F7,15.95,33.05,6,quartz,Flake local quartz
3221,21846,BCJ area F7,14.1,33.05,6,quartz,NA
3196,21821,BCJ area F7,14.2898,33.05,4,quartz,Flake local quartz
3314,21939,BCJ area F7,14.35,33.05,6,quartz,NA
3207,21832,BCJ area F7,14.38761,33.05,6,quartz,Flake local quartz
3280,21905,BCJ area F7,14.75,33.05,4,quartz,NA
3351,21976,BCJ area F7,13.7,33.05,6,quartz,Core local quartz
3371,21996,BCJ area F7,13.1,33.05,6,quartz,NA
3372,21997,BCJ area F7,13.95,33.05,6,quartz,NA
3356,21981,BCJ area F7,13.25,33.05,6,quartz,NA
3411,22036,BCJ area F7,12.25,33.05,6,quartz,Flake local quartz
3406,22031,BCJ area F7,12.7,33.05,6,quartz,Core local quartz
3426,22051,BCJ area F7,12.1,33.05,6,quartz,NA
3427,22052,BCJ area F7,12.95,33.05,6,quartz,NA
3878,22464,BCJ area F7,11.7,33.05,6,quartz,Flake local quartz
3883,22469,BCJ area F7,11.25,33.05,4,quartz,NA
3898,22484,BCJ area F7,11.1,33.05,6,quartz,NA
3899,22485,BCJ area F7,11.95,33.05,6,quartz,NA
3138,21763,BCJ area F7,15.85,33.055,6,quartz,Flake local quartz
3240,21865,BCJ area F7,14.8,33.06,4,quartz,NA
3150,21775,BCJ area F7,15.45,33.075,6,quartz,Flake local quartz
3198,21823,BCJ area F7,14.5922,33.08,4,quartz,Flake local quartz
3299,21924,BCJ area F7,14.5,33.08,6,quartz,NA
3325,21950,BCJ area F7,14.97,33.09,6,quartz,NA
3172,21797,BCJ area F7,15.55,33.095,4,quartz,NA
3129,21754,BCJ area F7,15.95,33.095,4,quartz,Flake local quartz
3349,21974,BCJ area F7,13.95,33.095,4,quartz,Flake local quartz
3404,22029,BCJ area F7,12.3,33.095,4,quartz,Flake local quartz
3876,22462,BCJ area F7,11.95,33.095,6,quartz,Flake local quartz
3237,21862,BCJ area F7,14.6048,33.096,6,quartz,Flake local quartz
3132,21757,BCJ area F7,15.05,33.1,4,quartz,Flake local quartz
3148,21773,BCJ area F7,15.55,33.1,6,quartz,Flake local quartz
3194,21819,BCJ area F7,14.5,33.1,4,silcrete,NA
3224,21849,BCJ area F7,14.1,33.1,6,quartz,Flake local quartz
3238,21863,BCJ area F7,14.6174,33.1,6,quartz,Flake local quartz
3231,21856,BCJ area F7,14.6804,33.1,6,quartz,Flake local quartz
3368,21993,BCJ area F7,13.55,33.1,6,quartz,NA
3374,21999,BCJ area F7,13.1,33.1,6,quartz,NA
3423,22048,BCJ area F7,12.55,33.1,6,quartz,NA
3429,22054,BCJ area F7,12.1,33.1,6,quartz,NA
3895,22481,BCJ area F7,11.55,33.1,6,quartz,NA
3901,22487,BCJ area F7,11.1,33.1,6,quartz,NA
5264,NA,NA,16,33.1,NA,NA,Excavation boundary
5352,NA,NA,11,33.1,NA,NA,Excavation boundary
3159,21784,BCJ area F7,15.45,33.13,4,quartz,NA
3182,21807,BCJ area F7,15.2,33.15,6,quartz,NA
3167,21792,BCJ area F7,15.35,33.15,4,quartz,NA
3162,21787,BCJ area F7,15.8,33.15,4,quartz,NA
3183,21808,BCJ area F7,15.9,33.15,6,quartz,NA
3134,21759,BCJ area F7,16,33.15,6,quartz,Flake local quartz
3252,21877,BCJ area F7,14.2,33.15,4,quartz,NA
3253,21878,BCJ area F7,14.9,33.15,4,quartz,NA
3354,21979,BCJ area F7,13.95,33.15,6,quartz,Flake local quartz
3382,22007,BCJ area F7,13.8,33.15,6,quartz,NA
3387,22012,BCJ area F7,13.35,33.15,6,quartz,NA
3437,22062,BCJ area F7,12.8,33.15,6,quartz,NA
3409,22034,BCJ area F7,12.1,33.15,6,quartz,NA
3881,22467,BCJ area F7,11.4,33.15,4,quartz,NA
3213,21838,BCJ area F7,14.4536,33.17,6,quartz,Flake local quartz
3388,22013,BCJ area F7,13.35,33.18,6,quartz,NA
3160,21785,BCJ area F7,16,33.195,4,quartz,NA
3380,22005,BCJ area F7,13.99,33.195,6,quartz,NA
3435,22060,BCJ area F7,12.5,33.195,6,quartz,NA
3130,21755,BCJ area F7,15.1,33.2,4,quartz,Flake local quartz
3185,21810,BCJ area F7,15.2,33.2,6,quartz,NA
3128,21753,BCJ area F7,15.35,33.2,4,quartz,Backed artefact local quartz
3139,21764,BCJ area F7,15.7,33.2,6,quartz,Flake local quartz
3255,21880,BCJ area F7,14.2,33.2,4,quartz,NA
3219,21844,BCJ area F7,14.3024,33.2,6,quartz,Flake local quartz
3249,21874,BCJ area F7,14.65,33.2,4,quartz,NA
3199,21824,BCJ area F7,14.9576,33.2,4,quartz,Flake local quartz
3348,21973,BCJ area F7,13.35,33.2,4,quartz,Flake local quartz
3359,21984,BCJ area F7,13.7,33.2,4,quartz,NA
3403,22028,BCJ area F7,12.35,33.2,4,quartz,Core local quartz
3414,22039,BCJ area F7,12.7,33.2,4,quartz,NA
3875,22461,BCJ area F7,11.35,33.2,6,quartz,Flake local quartz
3886,22472,BCJ area F7,11.7,33.2,4,quartz,NA
5265,NA,NA,16,33.2,NA,NA,Excavation boundary
5351,NA,NA,11,33.2,NA,NA,Excavation boundary
3214,21839,BCJ area F7,14.4788,33.21,6,quartz,Flake local quartz
3165,21790,BCJ area F7,15.15,33.25,4,quartz,NA
3232,21857,BCJ area F7,14.2268,33.25,6,quartz,Flake local quartz
3286,21911,BCJ area F7,14.25,33.25,6,quartz,NA
3283,21908,BCJ area F7,14.3,33.25,6,quartz,NA
3317,21942,BCJ area F7,14.35,33.25,6,quartz,NA
3268,21893,BCJ area F7,14.45,33.25,4,quartz,NA
3284,21909,BCJ area F7,14.6,33.25,6,quartz,NA
3263,21888,BCJ area F7,14.9,33.25,4,quartz,NA
3222,21847,BCJ area F7,14.9702,33.25,6,quartz,Flake local quartz
3385,22010,BCJ area F7,13.15,33.25,6,quartz,NA
3440,22065,BCJ area F7,12.15,33.25,6,quartz,NA
3143,21768,BCJ area F7,15.5,33.26,6,quartz,Flake local quartz
3269,21894,BCJ area F7,14.45,33.28,4,quartz,NA
3181,21806,BCJ area F7,15.55,33.285,6,quartz,NA
3261,21886,BCJ area F7,14.29,33.295,4,quartz,NA
3124,21749,BCJ area F7,15.5,33.3,4,silcrete,NA
3170,21795,BCJ area F7,15.8,33.3,4,quartz,NA
3206,21831,BCJ area F7,14.25,33.3,6,NA,NA
3217,21842,BCJ area F7,14.2016,33.3,6,quartz,Flake local quartz
3330,21955,BCJ area F7,14.6,33.3,6,quartz,NA
3315,21940,BCJ area F7,14.73,33.3,6,quartz,NA
3369,21994,BCJ area F7,13.3,33.3,6,quartz,NA
3379,22004,BCJ area F7,13.45,33.3,6,quartz,NA
3390,22015,BCJ area F7,13.8,33.3,6,quartz,NA
3424,22049,BCJ area F7,12.3,33.3,6,quartz,NA
3434,22059,BCJ area F7,12.45,33.3,6,quartz,NA
3896,22482,BCJ area F7,11.3,33.3,6,quartz,NA
5266,NA,NA,16,33.3,NA,NA,Excavation boundary
5350,NA,NA,11,33.3,NA,NA,Excavation boundary
3233,21858,BCJ area F7,14.2772,33.33,6,quartz,Flake local quartz
3300,21925,BCJ area F7,14.5,33.33,6,quartz,NA
3331,21956,BCJ area F7,14.6,33.33,6,quartz,NA
3327,21952,BCJ area F7,14.95,33.33,6,quartz,NA
3227,21852,BCJ area F7,14.8568,33.34,6,quartz,Core local quartz
3292,21917,BCJ area F7,14.44,33.345,6,quartz,NA
3323,21948,BCJ area F7,14.54,33.345,6,quartz,NA
3135,21760,BCJ area F7,15.6,33.35,6,quartz,Flake local quartz
3127,21752,BCJ area F7,15.9,33.35,4,quartz,Flake local quartz
3266,21891,BCJ area F7,14.25,33.35,4,quartz,NA
3235,21860,BCJ area F7,14.2898,33.35,6,quartz,Flake local quartz
3311,21936,BCJ area F7,14.8,33.35,6,quartz,NA
3342,21967,BCJ area F7,14.9,33.35,6,quartz,NA
3355,21980,BCJ area F7,13.6,33.35,6,quartz,Core local quartz
3347,21972,BCJ area F7,13.9,33.35,4,quartz,Flake local quartz
3410,22035,BCJ area F7,12.6,33.35,6,quartz,Flake local quartz
3402,22027,BCJ area F7,12.9,33.35,4,quartz,Flake local quartz
3874,22460,BCJ area F7,11.9,33.35,6,quartz,Flake local quartz
3882,22468,BCJ area F7,11.6,33.35,4,quartz,NA
3212,21837,BCJ area F7,14.39228,33.36,6,quartz,Flake local quartz
3204,21829,BCJ area F7,14.98,33.36,4,quartz,Flake local quartz
3145,21770,BCJ area F7,16,33.38,6,quartz,Flake local quartz
3188,21813,BCJ area F7,15.5,33.385,6,quartz,NA
3173,21798,BCJ area F7,15.35,33.39,4,quartz,NA
3164,21789,BCJ area F7,15.7,33.39,4,quartz,NA
3125,21750,BCJ area F7,15.8,33.4,4,chert,NA
3179,21804,BCJ area F7,15.65,33.4,6,quartz,NA
3180,21805,BCJ area F7,15.4,33.4,6,quartz,NA
3190,21815,BCJ area F7,15.55,33.4,6,quartz,NA
3294,21919,BCJ area F7,14.95,33.4,6,quartz,NA
3202,21827,BCJ area F7,14.05,33.4,4,quartz,Flake local quartz
3297,21922,BCJ area F7,14.3,33.4,6,quartz,NA
3250,21875,BCJ area F7,14.4,33.4,4,quartz,NA
3328,21953,BCJ area F7,14.4,33.4,6,quartz,NA
3260,21885,BCJ area F7,14.55,33.4,4,quartz,NA
3197,21822,BCJ area F7,14.7056,33.4,4,quartz,Backed artefact local quartz
3271,21896,BCJ area F7,14.9,33.4,4,quartz,NA
3352,21977,BCJ area F7,13.05,33.4,6,quartz,Flake local quartz
3407,22032,BCJ area F7,12.05,33.4,6,quartz,Flake local quartz
3879,22465,BCJ area F7,11.05,33.4,6,quartz,Backed artefact local quartz
5267,NA,NA,16,33.4,NA,NA,Excavation boundary
5349,NA,NA,11,33.4,NA,NA,Excavation boundary
3154,21779,BCJ area F7,15.1,33.41,4,quartz,NA
3230,21855,BCJ area F7,14.8694,33.41,6,quartz,Flake local quartz
3168,21793,BCJ area F7,15.35,33.418,4,quartz,NA
3296,21921,BCJ area F7,14.85,33.43,6,quartz,NA
3166,21791,BCJ area F7,15.7,33.45,4,quartz,NA
3140,21765,BCJ area F7,16,33.45,6,quartz,Flake local quartz
3158,21783,BCJ area F7,16,33.45,4,quartz,NA
3210,21835,BCJ area F7,14.1,33.45,6,quartz,Flake local quartz
3291,21916,BCJ area F7,14.6,33.45,6,quartz,NA
3322,21947,BCJ area F7,14.7,33.45,6,quartz,NA
3333,21958,BCJ area F7,14.92,33.45,6,quartz,NA
3302,21927,BCJ area F7,14.95,33.45,6,quartz,NA
3360,21985,BCJ area F7,13.96,33.45,4,quartz,NA
3373,21998,BCJ area F7,13.8,33.45,6,quartz,NA
3378,22003,BCJ area F7,13.98,33.45,6,quartz,NA
3386,22011,BCJ area F7,13.7,33.45,6,quartz,NA
3415,22040,BCJ area F7,12.2,33.45,4,quartz,NA
3428,22053,BCJ area F7,12.8,33.45,6,quartz,NA
3433,22058,BCJ area F7,12.4,33.45,6,quartz,NA
3887,22473,BCJ area F7,11.5,33.45,4,quartz,NA
3900,22486,BCJ area F7,11.8,33.45,6,quartz,NA
3123,21748,BCJ area F7,15,33.5,4,silcrete,NA
3137,21762,BCJ area F7,15.25,33.5,6,quartz,Flake local quartz
3228,21853,BCJ area F7,14.315,33.5,6,quartz,Flake local quartz
3281,21906,BCJ area F7,14.5,33.5,6,quartz,NA
3226,21851,BCJ area F7,14.693,33.5,6,quartz,Flake local quartz
3338,21963,BCJ area F7,14.8,33.5,6,quartz,NA
3307,21932,BCJ area F7,14.9,33.5,6,quartz,NA
3344,21969,BCJ area F7,13.5,33.5,4,quartz,Flake local quartz
3383,22008,BCJ area F7,13.15,33.5,6,quartz,NA
3399,22024,BCJ area F7,12.5,33.5,4,quartz,Core local quartz
3438,22063,BCJ area F7,12.15,33.5,6,quartz,NA
3869,22455,BCJ area F7,11.7,33.5,4,silcrete,NA
3871,22457,BCJ area F7,11.5,33.5,4,quartz,Flake local quartz
5268,NA,NA,16,33.5,NA,NA,Excavation boundary
5348,NA,NA,11,33.5,NA,NA,Excavation boundary
3218,21843,BCJ area F7,14.063,33.52,6,quartz,Flake local quartz
3308,21933,BCJ area F7,14.25,33.53,6,quartz,NA
3339,21964,BCJ area F7,14.35,33.53,6,quartz,NA
3171,21796,BCJ area F7,15.1,33.55,4,quartz,NA
3189,21814,BCJ area F7,15.29,33.55,6,quartz,NA
3184,21809,BCJ area F7,15.9,33.55,6,quartz,NA
3241,21866,BCJ area F7,14.1,33.55,4,quartz,NA
3259,21884,BCJ area F7,14.29,33.55,4,quartz,NA
3312,21937,BCJ area F7,14.55,33.55,6,quartz,NA
3267,21892,BCJ area F7,14.8,33.55,4,quartz,NA
3254,21879,BCJ area F7,14.9,33.55,4,quartz,NA
3358,21983,BCJ area F7,13.85,33.55,4,quartz,NA
3391,22016,BCJ area F7,13.1,33.55,6,quartz,NA
3413,22038,BCJ area F7,12.85,33.55,6,quartz,Core local quartz
3885,22471,BCJ area F7,11.85,33.55,4,quartz,NA
3186,21811,BCJ area F7,15.7,33.57,6,quartz,NA
3126,21751,BCJ area F7,15.3,33.6,4,silcrete,NA
3155,21780,BCJ area F7,15.6,33.6,4,quartz,NA
3264,21889,BCJ area F7,14.25,33.6,4,quartz,NA
3290,21915,BCJ area F7,14.34,33.6,6,quartz,NA
3321,21946,BCJ area F7,14.44,33.6,6,quartz,NA
3201,21826,BCJ area F7,14.504,33.6,4,quartz,Flake local quartz
3298,21923,BCJ area F7,14.85,33.6,6,quartz,NA
