order,SpecimenID,Image.J.ID,Site,X,Y,Spit,Raw.material,Key,activity_area
1,2919,,BCJ area G,18.01,19.37,4,silcrete,Flake local G4,Area 1
1,2929,,BCJ area G,18.4,19.86,6,silcrete,Flake local G4,Area 1
1,2930,,BCJ area G,18.16,19.05,6,silcrete,Flake local G4,Area 1
1,2931,,BCJ area G,18.4,19.26,6,silcrete,Flake local G4,Area 1
1,2948,,BCJ area G,18.36,19.06,10,silcrete,Flake local G4,Area 1
1,2949,,BCJ area G,14.2,16.4,4,silcrete,Flake local G4,Area 1
1,2950,,BCJ area G,14.84,16.21,4,silcrete,Flake local G4,Area 1
1,2951,,BCJ area G,14.42,16.37,4,silcrete,Flake local G4,Area 1
1,2952,,BCJ area G,14.67,16.62,4,silcrete,Flake local G4,Area 1
1,2953,,BCJ area G,14.31,16.37,4,silcrete,Flake local G4,Area 1
1,2954,,BCJ area G,14.98,16.1,4,silcrete,Flake local G4,Area 1
1,2957,,BCJ area G,14.53,16.35,6,silcrete,Flake local G4,Area 1
1,2958,,BCJ area G,14.71,16.51,6,silcrete,Flake local G4,Area 1
1,2959,,BCJ area G,14.96,16.76,6,silcrete,Flake local G4,Area 1
1,2962,,BCJ area G,14.75,16.61,8,silcrete,Flake local G4,Area 1
1,2963,,BCJ area G,14.4,16.86,8,silcrete,Flake local G4,Area 1
1,2969,,BCJ area G,15,16.9,4,silcrete,Flake local G4,Area 1
1,2970,,BCJ area G,15.24,16.21,4,silcrete,Flake local G4,Area 1
1,2971,,BCJ area G,15.42,16.37,4,silcrete,Flake local G4,Area 1
1,2978,,BCJ area G,15.71,16.51,6,silcrete,Flake local G4,Area 1
1,2979,,BCJ area G,15.96,16.76,6,silcrete,Flake local G4,Area 1
1,2980,,BCJ area G,15.29,16.51,6,silcrete,Flake local G4,Area 1
1,2981,,BCJ area G,15.75,16.12,6,silcrete,Flake local G4,Area 1
1,2982,,BCJ area G,15.15,16.91,6,silcrete,Flake local G4,Area 1
1,2983,,BCJ area G,15.4,16.86,6,silcrete,Flake local G4,Area 1
1,2984,,BCJ area G,15.16,16.05,6,silcrete,Backed artefact local G4,Area 1
1,2985,,BCJ area G,15.4,16.26,6,silcrete,Flake local G4,Area 1
1,2986,,BCJ area G,15.58,16.92,6,silcrete,Flake local G4,Area 1
1,2995,,BCJ area G,15.46,16.45,8,silcrete,Flake local G4,Area 1
1,2996,,BCJ area G,15.64,16.66,8,silcrete,Flake local G4,Area 1
1,2997,,BCJ area G,15.89,16.81,8,silcrete,Flake local G4,Area 1
1,2998,,BCJ area G,15.22,16.66,8,silcrete,Flake local G4,Area 1
1,2999,,BCJ area G,15.95,16.87,8,silcrete,Flake local G4,Area 1
1,3000,,BCJ area G,15.35,16.76,8,silcrete,Flake local G4,Area 1
1,3001,,BCJ area G,15.6,16.5,8,silcrete,Flake local G4,Area 1
1,3002,,BCJ area G,15.36,16.06,8,silcrete,Flake local G4,Area 1
1,3003,,BCJ area G,15.6,16.37,8,silcrete,Flake local G4,Area 1
1,3004,,BCJ area G,15.78,16.43,8,silcrete,Flake local G4,Area 1
1,3005,,BCJ area G,16.03,16.68,8,silcrete,Flake local G4,Area 1
1,3006,,BCJ area G,15.37,16.43,8,silcrete,Flake local G4,Area 1
1,3007,,BCJ area G,15.84,16.96,8,silcrete,Flake local G4,Area 1
1,3014,,BCJ area G,15.61,16.26,10,silcrete,Flake local G4,Area 1
1,3017,,BCJ area G,15.02,16.11,10,silcrete,Flake local G4,Area 1
1,3018,,BCJ area G,16,16,4,silcrete,Flake local G4,Area 1
1,3038,,BCJ area G,16.01,16.96,6,silcrete,Flake local G4,Area 1
1,3039,,BCJ area G,16.25,16.31,6,silcrete,Flake local G4,Area 1
1,3040,,BCJ area G,16.43,16.47,6,silcrete,Flake local G4,Area 1
1,3041,,BCJ area G,16.68,16.72,6,silcrete,Flake local G4,Area 1
1,3048,,BCJ area G,16.97,16.81,8,silcrete,Flake local G4,Area 1
1,3049,,BCJ area G,16.3,16.56,8,silcrete,Flake local G4,Area 1
1,3050,,BCJ area G,16.76,16.25,8,silcrete,Flake local G4,Area 1
1,3051,,BCJ area G,16.16,16.66,8,silcrete,Flake local G4,Area 1
1,3052,,BCJ area G,16.41,16.81,8,silcrete,Flake local G4,Area 1
1,3053,,BCJ area G,16.17,16,8,silcrete,Flake local G4,Area 1
1,3054,,BCJ area G,16.41,16.21,10,silcrete,Flake local G4,Area 1
1,3080,,BCJ area G,18.1,15.92,4,silcrete,Flake local G4,Area 1
1,3083,,BCJ area G,18.64,15.3,4,silcrete,Flake local G4,Area 1
1,3086,,BCJ area G,18.3,15.4,4,silcrete,Flake local G4,Area 1
1,3087,,BCJ area G,18.12,15.21,4,silcrete,Flake local G4,Area 1
1,3088,,BCJ area G,18.36,15.42,4,silcrete,Flake local G4,Area 1
1,3089,,BCJ area G,18.54,15.88,4,silcrete,Flake local G4,Area 1
1,3603,,BCJ area G,16,21,4,silcrete,Flake local G4,Area 1
1,3605,,BCJ area G,16.42,21.37,4,silcrete,Flake local G4,Area 1
1,3606,,BCJ area G,16.67,21.62,4,silcrete,Flake local G4,Area 1
1,3607,,BCJ area G,16.01,21.37,4,silcrete,Flake local G4,Area 1
1,3608,,BCJ area G,16.74,21.1,4,silcrete,Flake local G4,Area 1
1,3609,,BCJ area G,16.14,21.47,4,silcrete,Flake local G4,Area 1
1,3610,,BCJ area G,16.04,21.1,4,silcrete,Flake local G4,Area 1
1,3620,,BCJ area G,16.22,21.1,6,silcrete,Flake local G4,Area 1
1,3621,,BCJ area G,16.46,21.31,6,silcrete,Backed artefact local G4,Area 1
1,3622,,BCJ area G,16.64,21.47,6,silcrete,Flake local G4,Area 1
1,3623,,BCJ area G,16.89,21.72,6,silcrete,Backed artefact local G4,Area 1
1,3624,,BCJ area G,16.23,21.47,6,silcrete,Flake local G4,Area 1
1,3625,,BCJ area G,16.96,21.2,6,silcrete,Flake local G4,Area 1
1,3630,,BCJ area G,16.94,21.86,8,silcrete,Flake local G4,Area 1
1,3636,,BCJ area G,15.04,21.21,4,silcrete,Flake local G4,Area 1
1,3637,,BCJ area G,15.42,21.37,4,silcrete,Flake local G4,Area 1
1,3643,,BCJ area G,15.67,21.62,6,silcrete,Flake local G4,Area 1
1,3644,,BCJ area G,15.89,21.35,6,silcrete,Flake local G4,Area 1
1,3645,,BCJ area G,15.17,21.51,6,silcrete,Flake local G4,Area 1
1,3646,,BCJ area G,15.72,21.76,6,silcrete,Flake local G4,Area 1
1,3647,,BCJ area G,15.75,21.2,6,silcrete,Flake local G4,Area 1
1,3648,,BCJ area G,15.15,21.61,6,silcrete,Flake local G4,Area 1
1,3651,,BCJ area G,15.34,21.26,6,silcrete,Flake local G4,Area 1
1,3652,,BCJ area G,15.22,21.1,6,silcrete,Flake local G4,Area 1
1,3653,,BCJ area G,15.46,21.31,6,silcrete,Flake local G4,Area 1
1,3654,,BCJ area G,15.54,21.47,6,silcrete,Flake local G4,Area 1
1,3656,,BCJ area G,15.23,21.47,6,silcrete,Flake local G4,Area 1
1,3657,,BCJ area G,15.96,21.2,6,silcrete,Flake local G4,Area 1
1,3658,,BCJ area G,15.36,21.57,6,silcrete,Flake local G4,Area 1
1,3659,,BCJ area G,15.86,21.2,8,silcrete,Flake local G4,Area 1
1,3660,,BCJ area G,15.51,21.45,8,silcrete,Backed artefact local G4,Area 1
1,3661,,BCJ area G,15.69,21.61,8,silcrete,Flake local G4,Area 1
1,3662,,BCJ area G,15.94,21.66,8,silcrete,Flake local G4,Area 1
1,3664,,BCJ area G,15.97,21.3,8,silcrete,Flake local G4,Area 1
1,3672,,BCJ area G,14.24,21.21,4,silcrete,Flake local G4,Area 1
1,3673,,BCJ area G,14.42,21.37,4,silcrete,Flake local G4,Area 1
1,3674,,BCJ area G,14.67,21.62,4,silcrete,Flake local G4,Area 1
1,3675,,BCJ area G,14.01,21.37,6,silcrete,Backed artefact local G4,Area 1
1,3676,,BCJ area G,14.74,21.1,6,silcrete,Flake local G4,Area 1
1,3677,,BCJ area G,14.14,21.47,6,silcrete,Flake local G4,Area 1
1,3678,,BCJ area G,14.04,21.1,6,silcrete,Flake local G4,Area 1
1,3679,,BCJ area G,14.29,21.35,6,silcrete,Flake local G4,Area 1
1,3680,,BCJ area G,14.47,21.51,6,silcrete,Flake local G4,Area 1
1,3681,,BCJ area G,14.72,21.76,6,silcrete,Flake local G4,Area 1
1,3682,,BCJ area G,14.05,21.51,6,silcrete,Flake local G4,Area 1
1,3683,,BCJ area G,14.75,21.2,6,silcrete,Flake local G4,Area 1
1,3684,,BCJ area G,14.15,21.61,6,silcrete,Flake local G4,Area 1
1,3685,,BCJ area G,14.4,21.86,6,silcrete,Flake local G4,Area 1
1,3686,,BCJ area G,14.16,21.05,6,silcrete,Flake local G4,Area 1
1,3688,,BCJ area G,14.5,21.5,6,silcrete,Flake local G4,Area 1
1,3692,,BCJ area G,14.23,21.47,8,silcrete,Flake local G4,Area 1
1,3693,,BCJ area G,14.96,21.2,8,silcrete,Flake local G4,Area 1
1,3694,,BCJ area G,14.36,21.57,8,silcrete,Flake local G4,Area 1
1,3695,,BCJ area G,14.26,21.2,8,silcrete,Flake local G4,Area 1
1,3696,,BCJ area G,14.51,21.45,8,silcrete,Backed artefact local G4,Area 1
1,3697,,BCJ area G,14.69,21.61,8,silcrete,Flake local G4,Area 1
1,43718,,BCJ area G,16.3,17.8,10,silcrete,Flake local G4,Area 1
1,43720,,BCJ area G,16.8,17.1,8,silcrete,Flake local G4,Area 1
2,NA,NA,BCJ area G,17.9,34,NA,line,Excavation boundary,
3,NA,NA,BCJ area G,17.8,34,NA,line,Excavation boundary,
4,NA,NA,BCJ area G,17.7,34,NA,line,Excavation boundary,
5,NA,NA,BCJ area G,17.6,34,NA,line,Excavation boundary,
6,NA,NA,BCJ area G,17.5,34,NA,line,Excavation boundary,
7,NA,NA,BCJ area G,17.4,34,NA,line,Excavation boundary,
8,NA,NA,BCJ area G,17.3,34,NA,line,Excavation boundary,
9,NA,NA,BCJ area G,17.2,34,NA,line,Excavation boundary,
10,NA,NA,BCJ area G,17.1,34,NA,line,Excavation boundary,
11,NA,NA,BCJ area G,17,34,NA,line,Excavation boundary,
12,NA,NA,BCJ area G,18,34,NA,line,Excavation boundary,
14,NA,NA,BCJ area G,17,33.9,NA,line,Excavation boundary,
15,NA,NA,BCJ area G,18,33.9,NA,line,Excavation boundary,
16,NA,NA,BCJ area G,17,33.8,NA,line,Excavation boundary,
17,NA,NA,BCJ area G,18,33.8,NA,line,Excavation boundary,
20,NA,NA,BCJ area G,17,33.7,NA,line,Excavation boundary,
21,NA,NA,BCJ area G,18,33.7,NA,line,Excavation boundary,
24,NA,NA,BCJ area G,17,33.6,NA,line,Excavation boundary,
25,NA,NA,BCJ area G,18,33.6,NA,line,Excavation boundary,
28,NA,NA,BCJ area G,17,33.5,NA,line,Excavation boundary,
29,NA,NA,BCJ area G,18,33.5,NA,line,Excavation boundary,
31,NA,NA,BCJ area G,17,33.4,NA,line,Excavation boundary,
32,NA,NA,BCJ area G,18,33.4,NA,line,Excavation boundary,
33,NA,NA,BCJ area G,17,33.3,NA,line,Excavation boundary,
34,NA,NA,BCJ area G,18,33.3,NA,line,Excavation boundary,
36,NA,NA,BCJ area G,17,33.2,NA,line,Excavation boundary,
37,NA,NA,BCJ area G,18,33.2,NA,line,Excavation boundary,
39,NA,NA,BCJ area G,17,33.1,NA,line,Excavation boundary,
40,NA,NA,BCJ area G,18,33.1,NA,line,Excavation boundary,
42,NA,NA,BCJ area G,17,33,NA,line,Excavation boundary,
43,NA,NA,BCJ area G,18,33,NA,line,Excavation boundary,
44,NA,NA,BCJ area G,17,32.9,NA,line,Excavation boundary,
45,NA,NA,BCJ area G,18,32.9,NA,line,Excavation boundary,
46,NA,NA,BCJ area G,17,32.8,NA,line,Excavation boundary,
47,NA,NA,BCJ area G,18,32.8,NA,line,Excavation boundary,
48,NA,NA,BCJ area G,17,32.7,NA,line,Excavation boundary,
49,NA,NA,BCJ area G,18,32.7,NA,line,Excavation boundary,
50,NA,NA,BCJ area G,17,32.6,NA,line,Excavation boundary,
51,NA,NA,BCJ area G,18,32.6,NA,line,Excavation boundary,
54,NA,NA,BCJ area G,17,32.5,NA,line,Excavation boundary,
55,NA,NA,BCJ area G,18,32.5,NA,line,Excavation boundary,
56,NA,NA,BCJ area G,17,32.4,NA,line,Excavation boundary,
57,NA,NA,BCJ area G,18,32.4,NA,line,Excavation boundary,
58,NA,NA,BCJ area G,17,32.3,NA,line,Excavation boundary,
59,NA,NA,BCJ area G,18,32.3,NA,line,Excavation boundary,
63,NA,NA,BCJ area G,17,32.2,NA,line,Excavation boundary,
64,NA,NA,BCJ area G,18,32.2,NA,line,Excavation boundary,
65,NA,NA,BCJ area G,17,32.1,NA,line,Excavation boundary,
66,NA,NA,BCJ area G,18,32.1,NA,line,Excavation boundary,
68,NA,NA,BCJ area G,17,32,NA,line,Excavation boundary,
69,NA,NA,BCJ area G,18,32,NA,line,Excavation boundary,
70,NA,NA,BCJ area G,17,31.9,NA,line,Excavation boundary,
71,NA,NA,BCJ area G,18,31.9,NA,line,Excavation boundary,
72,NA,NA,BCJ area G,17,31.8,NA,line,Excavation boundary,
73,NA,NA,BCJ area G,18,31.8,NA,line,Excavation boundary,
74,NA,NA,BCJ area G,17,31.7,NA,line,Excavation boundary,
75,NA,NA,BCJ area G,18,31.7,NA,line,Excavation boundary,
77,NA,NA,BCJ area G,18,31.6,NA,line,Excavation boundary,
78,NA,NA,BCJ area G,17,31.6,NA,line,Excavation boundary,
81,NA,NA,BCJ area G,18,31.5,NA,line,Excavation boundary,
82,NA,NA,BCJ area G,17,31.5,NA,line,Excavation boundary,
85,NA,NA,BCJ area G,18,31.4,NA,line,Excavation boundary,
86,NA,NA,BCJ area G,17,31.4,NA,line,Excavation boundary,
88,NA,NA,BCJ area G,18,31.3,NA,line,Excavation boundary,
89,NA,NA,BCJ area G,17,31.3,NA,line,Excavation boundary,
94,NA,NA,BCJ area G,18,31.2,NA,line,Excavation boundary,
95,NA,NA,BCJ area G,17,31.2,NA,line,Excavation boundary,
98,NA,NA,BCJ area G,18,31.1,NA,line,Excavation boundary,
99,NA,NA,BCJ area G,17,31.1,NA,line,Excavation boundary,
102,NA,NA,BCJ area G,18,31,NA,line,Excavation boundary,
103,NA,NA,BCJ area G,17,31,NA,line,Excavation boundary,
104,NA,NA,BCJ area G,18,30.9,NA,line,Excavation boundary,
105,NA,NA,BCJ area G,17,30.9,NA,line,Excavation boundary,
107,NA,NA,BCJ area G,18,30.8,NA,line,Excavation boundary,
108,NA,NA,BCJ area G,17,30.8,NA,line,Excavation boundary,
111,NA,NA,BCJ area G,18,30.7,NA,line,Excavation boundary,
112,NA,NA,BCJ area G,17,30.7,NA,line,Excavation boundary,
115,NA,NA,BCJ area G,18,30.6,NA,line,Excavation boundary,
116,NA,NA,BCJ area G,17,30.6,NA,line,Excavation boundary,
122,NA,NA,BCJ area G,18,30.5,NA,line,Excavation boundary,
123,NA,NA,BCJ area G,17,30.5,NA,line,Excavation boundary,
128,NA,NA,BCJ area G,18,30.4,NA,line,Excavation boundary,
129,NA,NA,BCJ area G,17,30.4,NA,line,Excavation boundary,
134,NA,NA,BCJ area G,18,30.3,NA,line,Excavation boundary,
135,NA,NA,BCJ area G,17,30.3,NA,line,Excavation boundary,
143,NA,NA,BCJ area G,18,30.2,NA,line,Excavation boundary,
144,NA,NA,BCJ area G,17,30.2,NA,line,Excavation boundary,
148,NA,NA,BCJ area G,18,30.1,NA,line,Excavation boundary,
149,NA,NA,BCJ area G,17,30.1,NA,line,Excavation boundary,
151,NA,NA,BCJ area G,18,30,NA,line,Excavation boundary,
152,NA,NA,BCJ area G,17,30,NA,line,Excavation boundary,
154,NA,NA,BCJ area G,18,29.9,NA,line,Excavation boundary,
155,NA,NA,BCJ area G,17,29.9,NA,line,Excavation boundary,
157,NA,NA,BCJ area G,18,29.8,NA,line,Excavation boundary,
158,NA,NA,BCJ area G,17,29.8,NA,line,Excavation boundary,
162,NA,NA,BCJ area G,18,29.7,NA,line,Excavation boundary,
163,NA,NA,BCJ area G,17,29.7,NA,line,Excavation boundary,
168,NA,NA,BCJ area G,18,29.6,NA,line,Excavation boundary,
169,NA,NA,BCJ area G,17,29.6,NA,line,Excavation boundary,
177,NA,NA,BCJ area G,18,29.5,NA,line,Excavation boundary,
178,NA,NA,BCJ area G,17,29.5,NA,line,Excavation boundary,
184,NA,NA,BCJ area G,18,29.4,NA,line,Excavation boundary,
185,NA,NA,BCJ area G,17,29.4,NA,line,Excavation boundary,
189,NA,NA,BCJ area G,18,29.3,NA,line,Excavation boundary,
190,NA,NA,BCJ area G,17,29.3,NA,line,Excavation boundary,
193,NA,NA,BCJ area G,18,29.2,NA,line,Excavation boundary,
194,NA,NA,BCJ area G,17,29.2,NA,line,Excavation boundary,
197,NA,NA,BCJ area G,18,29.1,NA,line,Excavation boundary,
198,NA,NA,BCJ area G,17,29.1,NA,line,Excavation boundary,
205,NA,NA,BCJ area G,19,29,NA,line,Excavation boundary,
206,NA,NA,BCJ area G,18.9,29,NA,line,Excavation boundary,
207,NA,NA,BCJ area G,18.8,29,NA,line,Excavation boundary,
208,NA,NA,BCJ area G,18.7,29,NA,line,Excavation boundary,
209,NA,NA,BCJ area G,18.6,29,NA,line,Excavation boundary,
210,NA,NA,BCJ area G,18.5,29,NA,line,Excavation boundary,
211,NA,NA,BCJ area G,18.4,29,NA,line,Excavation boundary,
212,NA,NA,BCJ area G,18.3,29,NA,line,Excavation boundary,
213,NA,NA,BCJ area G,18.2,29,NA,line,Excavation boundary,
214,NA,NA,BCJ area G,18.1,29,NA,line,Excavation boundary,
215,NA,NA,BCJ area G,18,29,NA,line,Excavation boundary,
216,NA,NA,BCJ area G,17,29,NA,line,Excavation boundary,
220,NA,NA,BCJ area G,19,28.9,NA,line,Excavation boundary,
221,NA,NA,BCJ area G,17,28.9,NA,line,Excavation boundary,
227,NA,NA,BCJ area G,19,28.8,NA,line,Excavation boundary,
228,NA,NA,BCJ area G,17,28.8,NA,line,Excavation boundary,
234,NA,NA,BCJ area G,19,28.7,NA,line,Excavation boundary,
235,NA,NA,BCJ area G,17,28.7,NA,line,Excavation boundary,
247,NA,NA,BCJ area G,19,28.6,NA,line,Excavation boundary,
248,NA,NA,BCJ area G,17,28.6,NA,line,Excavation boundary,
260,NA,NA,BCJ area G,19,28.5,NA,line,Excavation boundary,
261,NA,NA,BCJ area G,17,28.5,NA,line,Excavation boundary,
271,NA,NA,BCJ area G,19,28.4,NA,line,Excavation boundary,
272,NA,NA,BCJ area G,17,28.4,NA,line,Excavation boundary,
283,NA,NA,BCJ area G,19,28.3,NA,line,Excavation boundary,
284,NA,NA,BCJ area G,17,28.3,NA,line,Excavation boundary,
292,NA,NA,BCJ area G,19,28.2,NA,line,Excavation boundary,
293,NA,NA,BCJ area G,17,28.2,NA,line,Excavation boundary,
300,NA,NA,BCJ area G,19,28.1,NA,line,Excavation boundary,
301,NA,NA,BCJ area G,17,28.1,NA,line,Excavation boundary,
311,NA,NA,BCJ area G,19.9,28,NA,line,Excavation boundary,
312,NA,NA,BCJ area G,19.8,28,NA,line,Excavation boundary,
313,NA,NA,BCJ area G,19.7,28,NA,line,Excavation boundary,
314,NA,NA,BCJ area G,19.6,28,NA,line,Excavation boundary,
315,NA,NA,BCJ area G,19.5,28,NA,line,Excavation boundary,
316,NA,NA,BCJ area G,19.4,28,NA,line,Excavation boundary,
317,NA,NA,BCJ area G,19.3,28,NA,line,Excavation boundary,
318,NA,NA,BCJ area G,19.2,28,NA,line,Excavation boundary,
319,NA,NA,BCJ area G,19.1,28,NA,line,Excavation boundary,
320,NA,NA,BCJ area G,19,28,NA,line,Excavation boundary,
321,NA,NA,BCJ area G,16.9,28,NA,line,Excavation boundary,
322,NA,NA,BCJ area G,16.8,28,NA,line,Excavation boundary,
323,NA,NA,BCJ area G,16.7,28,NA,line,Excavation boundary,
324,NA,NA,BCJ area G,16.6,28,NA,line,Excavation boundary,
325,NA,NA,BCJ area G,16.5,28,NA,line,Excavation boundary,
326,NA,NA,BCJ area G,16.4,28,NA,line,Excavation boundary,
327,NA,NA,BCJ area G,16.3,28,NA,line,Excavation boundary,
328,NA,NA,BCJ area G,16.2,28,NA,line,Excavation boundary,
329,NA,NA,BCJ area G,16.1,28,NA,line,Excavation boundary,
330,NA,NA,BCJ area G,16,28,NA,line,Excavation boundary,
331,NA,NA,BCJ area G,20,28,NA,line,Excavation boundary,
332,NA,NA,BCJ area G,17,28,NA,line,Excavation boundary,
347,NA,NA,BCJ area G,16,27.9,NA,line,Excavation boundary,
348,NA,NA,BCJ area G,20,27.9,NA,line,Excavation boundary,
363,NA,NA,BCJ area G,16,27.8,NA,line,Excavation boundary,
364,NA,NA,BCJ area G,20,27.8,NA,line,Excavation boundary,
384,NA,NA,BCJ area G,16,27.7,NA,line,Excavation boundary,
385,NA,NA,BCJ area G,20,27.7,NA,line,Excavation boundary,
415,NA,NA,BCJ area G,20,27.6,NA,line,Excavation boundary,
416,NA,NA,BCJ area G,16,27.6,NA,line,Excavation boundary,
445,NA,NA,BCJ area G,20,27.5,NA,line,Excavation boundary,
446,NA,NA,BCJ area G,16,27.5,NA,line,Excavation boundary,
477,NA,NA,BCJ area G,20,27.4,NA,line,Excavation boundary,
478,NA,NA,BCJ area G,16,27.4,NA,line,Excavation boundary,
514,NA,NA,BCJ area G,20,27.3,NA,line,Excavation boundary,
515,NA,NA,BCJ area G,16,27.3,NA,line,Excavation boundary,
540,NA,NA,BCJ area G,20,27.2,NA,line,Excavation boundary,
541,NA,NA,BCJ area G,16,27.2,NA,line,Excavation boundary,
560,NA,NA,BCJ area G,20,27.1,NA,line,Excavation boundary,
561,NA,NA,BCJ area G,16,27.1,NA,line,Excavation boundary,
579,NA,NA,BCJ area G,20,27,NA,line,Excavation boundary,
580,NA,NA,BCJ area G,16,27,NA,line,Excavation boundary,
602,NA,NA,BCJ area G,20,26.9,NA,line,Excavation boundary,
603,NA,NA,BCJ area G,16,26.9,NA,line,Excavation boundary,
624,NA,NA,BCJ area G,20,26.8,NA,line,Excavation boundary,
625,NA,NA,BCJ area G,16,26.8,NA,line,Excavation boundary,
652,NA,NA,BCJ area G,20,26.7,NA,line,Excavation boundary,
653,NA,NA,BCJ area G,16,26.7,NA,line,Excavation boundary,
687,NA,NA,BCJ area G,20,26.6,NA,line,Excavation boundary,
688,NA,NA,BCJ area G,16,26.6,NA,line,Excavation boundary,
729,NA,NA,BCJ area G,20,26.5,NA,line,Excavation boundary,
730,NA,NA,BCJ area G,16,26.5,NA,line,Excavation boundary,
762,NA,NA,BCJ area G,20,26.4,NA,line,Excavation boundary,
763,NA,NA,BCJ area G,16,26.4,NA,line,Excavation boundary,
799,NA,NA,BCJ area G,20,26.3,NA,line,Excavation boundary,
800,NA,NA,BCJ area G,16,26.3,NA,line,Excavation boundary,
825,NA,NA,BCJ area G,20,26.2,NA,line,Excavation boundary,
826,NA,NA,BCJ area G,16,26.2,NA,line,Excavation boundary,
854,NA,NA,BCJ area G,20,26.1,NA,line,Excavation boundary,
855,NA,NA,BCJ area G,16,26.1,NA,line,Excavation boundary,
885,NA,NA,BCJ area G,20,26,NA,line,Excavation boundary,
886,NA,NA,BCJ area G,16,26,NA,line,Excavation boundary,
895,NA,NA,BCJ area G,20,25.9,NA,line,Excavation boundary,
896,NA,NA,BCJ area G,16,25.9,NA,line,Excavation boundary,
904,NA,NA,BCJ area G,20,25.8,NA,line,Excavation boundary,
905,NA,NA,BCJ area G,16,25.8,NA,line,Excavation boundary,
916,NA,NA,BCJ area G,20,25.7,NA,line,Excavation boundary,
917,NA,NA,BCJ area G,16,25.7,NA,line,Excavation boundary,
930,NA,NA,BCJ area G,20,25.6,NA,line,Excavation boundary,
931,NA,NA,BCJ area G,16,25.6,NA,line,Excavation boundary,
945,NA,NA,BCJ area G,20,25.5,NA,line,Excavation boundary,
946,NA,NA,BCJ area G,16,25.5,NA,line,Excavation boundary,
960,NA,NA,BCJ area G,20,25.4,NA,line,Excavation boundary,
961,NA,NA,BCJ area G,16,25.4,NA,line,Excavation boundary,
975,NA,NA,BCJ area G,16,25.3,NA,line,Excavation boundary,
977,NA,NA,BCJ area G,20,25.3,NA,line,Excavation boundary,
985,NA,NA,BCJ area G,16,25.2,NA,line,Excavation boundary,
988,NA,NA,BCJ area G,20,25.2,NA,line,Excavation boundary,
995,NA,NA,BCJ area G,16,25.1,NA,line,Excavation boundary,
1004,NA,NA,BCJ area G,20,25.1,NA,line,Excavation boundary,
1008,NA,NA,BCJ area G,16,25,NA,line,Excavation boundary,
1012,NA,NA,BCJ area G,18.1,25,NA,line,Excavation boundary,
1013,NA,NA,BCJ area G,18.2,25,NA,line,Excavation boundary,
1014,NA,NA,BCJ area G,18.3,25,NA,line,Excavation boundary,
1015,NA,NA,BCJ area G,18.4,25,NA,line,Excavation boundary,
1016,NA,NA,BCJ area G,18.5,25,NA,line,Excavation boundary,
1017,NA,NA,BCJ area G,18.6,25,NA,line,Excavation boundary,
1018,NA,NA,BCJ area G,18.7,25,NA,line,Excavation boundary,
1019,NA,NA,BCJ area G,18.8,25,NA,line,Excavation boundary,
1020,NA,NA,BCJ area G,18.9,25,NA,line,Excavation boundary,
1021,NA,NA,BCJ area G,19,25,NA,line,Excavation boundary,
1022,NA,NA,BCJ area G,19.1,25,NA,line,Excavation boundary,
1023,NA,NA,BCJ area G,19.2,25,NA,line,Excavation boundary,
1024,NA,NA,BCJ area G,19.3,25,NA,line,Excavation boundary,
1025,NA,NA,BCJ area G,19.4,25,NA,line,Excavation boundary,
1026,NA,NA,BCJ area G,19.5,25,NA,line,Excavation boundary,
1027,NA,NA,BCJ area G,19.6,25,NA,line,Excavation boundary,
1028,NA,NA,BCJ area G,19.7,25,NA,line,Excavation boundary,
1029,NA,NA,BCJ area G,19.8,25,NA,line,Excavation boundary,
1030,NA,NA,BCJ area G,19.9,25,NA,line,Excavation boundary,
1031,NA,NA,BCJ area G,20,25,NA,line,Excavation boundary,
1032,NA,NA,BCJ area G,16.1,25,NA,line,Excavation boundary,
1033,NA,NA,BCJ area G,16.2,25,NA,line,Excavation boundary,
1034,NA,NA,BCJ area G,16.3,25,NA,line,Excavation boundary,
1035,NA,NA,BCJ area G,16.4,25,NA,line,Excavation boundary,
1036,NA,NA,BCJ area G,16.5,25,NA,line,Excavation boundary,
1037,NA,NA,BCJ area G,16.6,25,NA,line,Excavation boundary,
1038,NA,NA,BCJ area G,16.7,25,NA,line,Excavation boundary,
1039,NA,NA,BCJ area G,16.8,25,NA,line,Excavation boundary,
1040,NA,NA,BCJ area G,16.9,25,NA,line,Excavation boundary,
1041,NA,NA,BCJ area G,17,25,NA,line,Excavation boundary,
1042,NA,NA,BCJ area G,18,25,NA,line,Excavation boundary,
1045,NA,NA,BCJ area G,17,24.9,NA,line,Excavation boundary,
1046,NA,NA,BCJ area G,18,24.9,NA,line,Excavation boundary,
1047,NA,NA,BCJ area G,17,24.8,NA,line,Excavation boundary,
1048,NA,NA,BCJ area G,18,24.8,NA,line,Excavation boundary,
1050,NA,NA,BCJ area G,17,24.7,NA,line,Excavation boundary,
1051,NA,NA,BCJ area G,18,24.7,NA,line,Excavation boundary,
1054,NA,NA,BCJ area G,17,24.6,NA,line,Excavation boundary,
1055,NA,NA,BCJ area G,18,24.6,NA,line,Excavation boundary,
1058,NA,NA,BCJ area G,17,24.5,NA,line,Excavation boundary,
1059,NA,NA,BCJ area G,18,24.5,NA,line,Excavation boundary,
1062,NA,NA,BCJ area G,17,24.4,NA,line,Excavation boundary,
