order,SpecimenID,Image.J.ID,Site,Pit,X,Y,Spit,TP.spit,Category,Raw.material,artefact,Key,activity_area,Nodule,Retouch,Use wear,CONJOIN SET,Breakage
1,715,,BCJ area G,G9H,19.24,18.21,4,2 (10-20cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,G4E,3
1,716,,BCJ area G,G9H,19.5,18.3,4,2 (10-20cm),Flake,silcrete,Scraper,Scraper imported,Area 1,possISOSILC,unifacial,Yes multiple edges,NA,2
1,717,,BCJ area G,G9H,19.67,18.62,4,2 (10-20cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,720,,BCJ area G,G9H,19.14,18.47,6,3 (20-30cm),"Shatter, non-diagnostic",silcrete,,Flake local G4,Area 1,G4,,,NA,
1,721,,BCJ area G,G9H,19.04,18.1,6,3 (20-30cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,1
1,729,,BCJ area G,G9H,19.16,18.05,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,2
1,730,,BCJ area G,G9H,19.4,18.26,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,1
1,731,,BCJ area G,G9H,19.22,18.1,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,732,,BCJ area G,G9H,19.46,18.31,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,737,,BCJ area G,G9H,19.36,18.57,10,5 (40-50cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,738,,BCJ area G,G9H,19.26,18.2,10,5 (40-50cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,1
1,739,,BCJ area G,G9H,19.51,18.45,10,5 (40-50cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,742,,BCJ area G,G9I,18,17.9,4,2 (10-20cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,743,,BCJ area G,G9I,18.24,17.21,4,2 (10-20cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,5
1,744,,BCJ area G,G9I,18.42,17.37,4,2 (10-20cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,745,,BCJ area G,G9I,18.67,17.12,4,2 (10-20cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,746,,BCJ area G,G9I,18.01,17.37,4,2 (10-20cm),"Shatter, non-diagnostic",silcrete,,Flake local G4,Area 1,G4,,,NA,
1,747,,BCJ area G,G9I,18.74,17.1,4,2 (10-20cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,766,,BCJ area G,G9I,18.6,17.3,6,3 (20-30cm),Flake,chert,Imported preform - unmodified,Flake local G4,Area 1,ISOCHERT,no,No,NA,1
1,767,,BCJ area G,G9I,18.26,17.2,6,3 (20-30cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,G4J,1
1,768,,BCJ area G,G9I,18.51,17.15,6,3 (20-30cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,1
1,769,,BCJ area G,G9I,18.69,17.61,6,3 (20-30cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,770,,BCJ area G,G9I,18.94,17.86,6,3 (20-30cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,771,,BCJ area G,G9I,18.27,17.61,6,3 (20-30cm),"Shatter, non-diagnostic",silcrete,,Flake local G4,Area 1,G4,,,NA,
1,789,,BCJ area G,G9I,18.28,17.4,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,4
1,790,,BCJ area G,G9I,18.52,17.61,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,791,,BCJ area G,G9I,18.7,17.77,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,G4B,3
1,792,,BCJ area G,G9I,18.45,17.52,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,793,,BCJ area G,G9I,18.29,17.77,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,794,,BCJ area G,G9I,18.5,17.5,8,4 (30-40cm),Flake,chert,Imported preform - unmodified,Flake local G4,Area 1,ISOCHERT,no,No,NA,1
1,802,,BCJ area G,G9J,17,19,4,2 (10-20cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,803,,BCJ area G,G9J,17.25,19.25,4,2 (10-20cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,4
1,804,,BCJ area G,G9J,17.01,19,4,2 (10-20cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,816,,BCJ area G,G9J,17.4,19.33,6,3 (20-30cm),Flake,silcrete,Ridge straightening flake,Flake local G4,Area 1,G4R,no,No,G4RB,3
1,817,,BCJ area G,G9J,17.22,19.17,6,3 (20-30cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,Possible,NA,2
1,818,,BCJ area G,G9J,17.46,19.38,6,3 (20-30cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,4
1,819,,BCJ area G,G9J,17.64,19.54,6,3 (20-30cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,1
1,820,,BCJ area G,G9J,17.89,19.79,6,3 (20-30cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,6
1,821,,BCJ area G,G9J,17.23,19.54,6,3 (20-30cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,822,,BCJ area G,G9J,17.96,19.27,6,3 (20-30cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,823,,BCJ area G,G9J,17.36,19.64,6,3 (20-30cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,1
1,824,,BCJ area G,G9J,17.26,19.27,6,3 (20-30cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,G4E,3
1,838,,BCJ area G,G9J,17.44,19.88,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,6
1,839,,BCJ area G,G9J,17.69,19.72,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,G4F,1
1,840,,BCJ area G,G9J,17.02,19.88,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,G4B,1
1,841,,BCJ area G,G9J,17.81,19.57,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,G4I,3
1,842,,BCJ area G,G9J,17.21,19.98,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,843,,BCJ area G,G9J,17.46,20.23,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,G4AF,3
1,844,,BCJ area G,G9J,17.22,19.42,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,845,,BCJ area G,G9J,17.46,19.63,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,G4E,1
1,846,,BCJ area G,G9J,17.28,19.47,8,4 (30-40cm),"Shatter, non-diagnostic",silcrete,,Flake local G4,Area 1,G4,,,NA,
1,848,,BCJ area G,G9J,17.7,19.84,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,G4V,3
1,850,,BCJ area G,G9J,17.29,19.84,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,851,,BCJ area G,G9J,17.4,19.57,8,4 (30-40cm),Flake,silcrete,Backed artefact,Backed artefact imported,Area 1,ISOSILC,backed,Yes 1 edge,NA,3
1,852,,BCJ area G,G9J,17.04,19.94,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,,,G4J,3
1,853,,BCJ area G,G9J,17.04,19.57,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,6
1,854,,BCJ area G,G9J,17.29,19.82,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,6
1,855,,BCJ area G,G9J,17.47,19.98,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,G4F,3
1,856,,BCJ area G,G9J,17.22,19.73,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,4
1,863,,BCJ area G,G9J,17.13,19.13,10,5 (40-50cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,G4Y,1
1,864,,BCJ area G,G9J,17.05,19.5,10,5 (40-50cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,865,,BCJ area G,G9J,17.51,19.13,10,5 (40-50cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,866,,BCJ area G,G9J,17.76,19.38,10,5 (40-50cm),Flake,silcrete,Backed artefact,Backed artefact local G4,Area 1,G4,backed,No,NA,1
1,867,,BCJ area G,G9J,17.94,19.54,10,5 (40-50cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,868,,BCJ area G,G9J,17.05,19.79,10,5 (40-50cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,G4F,1
1,879,,BCJ area G,G9J,17.32,19.5,14,7 (60-70cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,G4AI,3
1,916,,BCJ area G,G9K,18.01,16.4,6,3 (20-30cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,6
1,917,,BCJ area G,G9K,18.16,16.65,6,3 (20-30cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,918,,BCJ area G,G9K,18.44,16.81,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,919,,BCJ area G,G9K,18.69,16.65,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,6
1,920,,BCJ area G,G9K,18.32,16.81,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,1
1,921,,BCJ area G,G9K,18.81,16.5,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,G4E,1
1,922,,BCJ area G,G9K,18.21,16.91,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,929,,BCJ area G,G9L,17,20,4,2 (10-20cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,930,,BCJ area G,G9L,17.24,20.21,4,2 (10-20cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,G4E,3
1,934,,BCJ area G,G9L,17.74,20.1,6,3 (20-30cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,G4C,1
1,935,,BCJ area G,G9L,17.14,20.47,6,3 (20-30cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,G4Y,1
1,936,,BCJ area G,G9L,17.04,20.1,6,3 (20-30cm),"Angular shatter, non-diagnostic",silcrete,,Flake local G4,Area 1,G4,,,G4F,
1,937,,BCJ area G,G9L,17.29,20.35,6,3 (20-30cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,G4F,3
1,938,,BCJ area G,G9L,17.47,20.51,6,3 (20-30cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,939,,BCJ area G,G9L,17.72,20.76,6,3 (20-30cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,942,,BCJ area G,G9L,17.15,20.61,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,943,,BCJ area G,G9L,17.4,20.86,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,944,,BCJ area G,G9L,17.16,20.05,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4R,no,No,G4RE,3
1,945,,BCJ area G,G9L,17.4,20.26,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,G4Z,3
1,946,,BCJ area G,G9L,17.22,20.1,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,G4O,3
1,950,,BCJ area G,G9L,17.23,20.47,10,5 (40-50cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,G4L,3
1,951,,BCJ area G,G9L,17.96,20.2,10,5 (40-50cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,952,,BCJ area G,G9L,17.36,20.57,10,5 (40-50cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,956,,BCJ area G,G9L,17.94,20.86,12,6 (50-60cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,4
1,959,,BCJ area G,G9M,17.24,21.21,2,1 (0-10cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,Possible,NA,3
1,960,,BCJ area G,G9M,17.42,21.37,2,1 (0-10cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,961,,BCJ area G,G9M,17.67,21.62,2,1 (0-10cm),Flake,silcrete,,Flake local G4,Area 1,G4R,no,No,G4RA,1
1,963,,BCJ area G,G9M,17.74,21.1,4,2 (10-20cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,964,,BCJ area G,G9M,17.14,21.47,4,2 (10-20cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,2
1,965,,BCJ area G,G9M,17.04,21.1,4,2 (10-20cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,966,,BCJ area G,G9M,17.29,21.35,4,2 (10-20cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,1
1,968,,BCJ area G,G9M,17.72,21.76,6,3 (20-30cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,969,,BCJ area G,G9M,17.05,21.51,6,3 (20-30cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,1
1,970,,BCJ area G,G9M,17.75,21.2,6,3 (20-30cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,971,,BCJ area G,G9M,17.15,21.61,6,3 (20-30cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,4
1,973,,BCJ area G,G9M,17.16,21.05,6,3 (20-30cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,G4M,3
1,974,,BCJ area G,G9M,17.4,21.26,6,3 (20-30cm),Flake,silcrete,,Flake local G4,Area 1,G4R,no,No,G4RB,1
1,989,,BCJ area G,G9M,17.69,21.67,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4R,no,No,G4RB,1
1,996,,BCJ area G,G9M,17.44,21.81,10,5 (40-50cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,G4AC,1
1,1009,,BCJ area G,G9N,15.74,18.01,4,2 (10-20cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,1010,,BCJ area G,G9N,15.14,18.47,4,2 (10-20cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,1
1,1011,,BCJ area G,G9N,15.04,18.01,4,2 (10-20cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,G4AV,3
1,1012,,BCJ area G,G9N,15.29,18.25,4,2 (10-20cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,4
1,1021,,BCJ area G,G9N,15.22,18.1,6,3 (20-30cm),Flake,silcrete,,Flake local G4,Area 1,G4R,no,No,NA,3
1,1022,,BCJ area G,G9N,15.46,18.21,6,3 (20-30cm),Flake,silcrete,,Flake local G4,Area 1,G4R,no,No,G4RA,2
1,1023,,BCJ area G,G9N,15.64,18.47,6,3 (20-30cm),Flake,silcrete,,Flake local G4,Area 1,G4R,no,No,NA,3
1,1024,,BCJ area G,G9N,15.89,18.72,6,3 (20-30cm),Flake,silcrete,Backed artefact,Backed artefact local G4,Area 1,G4,backed,No,G4K,3
1,1025,,BCJ area G,G9N,15.23,18.47,6,3 (20-30cm),Flake,silcrete,,Flake local G4,Area 1,G4,,,G4F,3
1,1026,,BCJ area G,G9N,15.96,18.12,6,3 (20-30cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,G4AM,3
1,1027,,BCJ area G,G9N,15.36,18.57,6,3 (20-30cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,G4R,3
1,1028,,BCJ area G,G9N,15.26,18.12,6,3 (20-30cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,1029,,BCJ area G,G9N,15.51,18.35,6,3 (20-30cm),Flake,silcrete,Backed artefact,Backed artefact local G4,Area 1,G4,backed,No,NA,3
1,1030,,BCJ area G,G9N,15.69,18.51,6,3 (20-30cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,1
1,1031,,BCJ area G,G9N,15.94,18.86,6,3 (20-30cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,1032,,BCJ area G,G9N,15.27,18.61,6,3 (20-30cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,1033,,BCJ area G,G9N,15.27,18.23,6,3 (20-30cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,1
1,1034,,BCJ area G,G9N,15.51,18.51,6,3 (20-30cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,1
1,1035,,BCJ area G,G9N,15.69,18.77,6,3 (20-30cm),Flake,silcrete,,Flake local G4,Area 1,G4R,no,No,NA,3
1,1036,,BCJ area G,G9N,15.94,18.92,6,3 (20-30cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,2
1,1037,,BCJ area G,G9N,15.28,18.77,6,3 (20-30cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,1038,,BCJ area G,G9N,15.61,18.34,6,3 (20-30cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,1039,,BCJ area G,G9N,15.01,18.87,6,3 (20-30cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,6
1,1040,,BCJ area G,G9N,15.01,18.94,6,3 (20-30cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,G4AT,3
1,1041,,BCJ area G,G9N,15.26,18.65,6,3 (20-30cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,1057,,BCJ area G,G9N,15.04,18.87,8,4 (30-40cm),Core,silcrete,,Core local G4,Area 1,G4,,,G4D,
1,1058,,BCJ area G,G9N,15.04,18.5,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,1059,,BCJ area G,G9N,15.29,18.85,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,4
1,1060,,BCJ area G,G9N,15.47,18.91,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,G4B,3
1,1061,,BCJ area G,G9N,15.22,18.66,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,1
1,1062,,BCJ area G,G9N,15.05,18.91,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,G4G,1
1,1063,,BCJ area G,G9N,15.14,18,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,1064,,BCJ area G,G9N,15.38,18.11,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,1
1,1065,,BCJ area G,G9N,15.56,18.27,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,1066,,BCJ area G,G9N,15.61,18.62,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,G4C,3
1,1067,,BCJ area G,G9N,15.15,18.37,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,1
1,1068,,BCJ area G,G9N,15.18,18.01,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,1082,,BCJ area G,G9N,15.68,18.47,10,5 (40-50cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,1
1,1083,,BCJ area G,G9N,15.93,18.72,10,5 (40-50cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,1097,,BCJ area G,G9O,17.43,22.41,4,2 (10-20cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,2
1,1098,,BCJ area G,G9O,17.01,22.16,4,2 (10-20cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,1
1,1104,,BCJ area G,G9O,17.72,22.76,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,G4I,3
1,1114,,BCJ area G,G9O,17.89,22.72,14,7 (60-70cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,1115,,BCJ area G,G9P,14,18,2,1 (0-10cm),Flake,silcrete,,Flake local G4,Area 1,G4R,no,No,NA,2
1,1116,,BCJ area G,G9P,14.74,18.1,2,1 (0-10cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,G4AG,4
1,1117,,BCJ area G,G9P,14.64,18.1,2,1 (0-10cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,1
1,1118,,BCJ area G,G9P,14.04,18.1,4,2 (10-20cm),Flake,silcrete,,Flake local G4,Area 1,G4R,no,No,G4RA,3
1,1119,,BCJ area G,G9P,14.29,18.35,4,2 (10-20cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,G4E,1
1,1120,,BCJ area G,G9P,14.47,18.51,4,2 (10-20cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,2
1,1121,,BCJ area G,G9P,14.72,18.76,4,2 (10-20cm),Flake,silcrete,,Flake local G4,Area 1,G4R,no,No,G4RA,3
1,1122,,BCJ area G,G9P,14.05,18.51,4,2 (10-20cm),Flake,silcrete,,Flake local G4,Area 1,G4R,no,No,G4RC,1
1,1123,,BCJ area G,G9P,14.04,18.2,4,2 (10-20cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,1124,,BCJ area G,G9P,14.28,18.41,4,2 (10-20cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,1125,,BCJ area G,G9P,14.46,18.87,4,2 (10-20cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,5
1,1128,,BCJ area G,G9P,14.38,18.3,6,3 (20-30cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,1
1,1129,,BCJ area G,G9P,14.18,18.67,6,3 (20-30cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,1
1,1131,,BCJ area G,G9P,14.43,18.95,6,3 (20-30cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,1
1,1132,,BCJ area G,G9P,14.61,18.71,6,3 (20-30cm),Flake,silcrete,,Flake local G4,Area 1,G4,,,G4F,3
1,1133,,BCJ area G,G9P,14.86,18.55,6,3 (20-30cm),"Angular shatter, non-diagnostic",silcrete,,Flake local G4,Area 1,G4,,,G4F,
1,1134,,BCJ area G,G9P,14.19,18.71,6,3 (20-30cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,G4C,1
1,1135,,BCJ area G,G9P,14.58,18.4,6,3 (20-30cm),Flake,silcrete,,Flake local G4,Area 1,G4R,no,No,G4RE,3
1,1136,,BCJ area G,G9P,14.22,18.81,6,3 (20-30cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,1
1,1137,,BCJ area G,G9P,14.47,19,6,3 (20-30cm),Flake,silcrete,,Flake local G4,Area 1,G4R,no,No,G4RI,3
1,1138,,BCJ area G,G9P,14.23,18.19,6,3 (20-30cm),Flake,silcrete,,Flake local G4,Area 1,G4R,no,No,G4RA,3
1,1139,,BCJ area G,G9P,14.47,18.64,6,3 (20-30cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,1
1,1140,,BCJ area G,G9P,14.29,18.24,6,3 (20-30cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,1141,,BCJ area G,G9P,14.53,18.45,6,3 (20-30cm),Flake,silcrete,,Flake local G4,Area 1,G4R,no,No,NA,3
1,1142,,BCJ area G,G9P,14.71,18.61,6,3 (20-30cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,1143,,BCJ area G,G9P,14.46,18.96,6,3 (20-30cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,1
1,1150,,BCJ area G,G9P,14.23,18.5,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,G4F,1
1,1151,,BCJ area G,G9P,14.06,18.75,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4M,no,No,G4MC,3
1,1152,,BCJ area G,G9P,14.07,18,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,G4AD,3
1,1154,,BCJ area G,G9P,14.89,18.37,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,G4AB,3
1,1155,,BCJ area G,G9P,14.54,18.62,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,1156,,BCJ area G,G9P,14.08,18.37,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,G4G,1
1,1157,,BCJ area G,G9P,14.11,18.1,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,2
1,1158,,BCJ area G,G9P,14.06,18.47,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,1
1,1160,,BCJ area G,G9P,14.74,18.35,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,1161,,BCJ area G,G9P,14.92,18.51,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4M,no,No,NA,3
1,1162,,BCJ area G,G9P,14.06,18.76,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,1163,,BCJ area G,G9P,14.85,18.51,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4R,no,No,NA,3
1,1164,,BCJ area G,G9P,14.82,18.2,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,4
1,1165,,BCJ area G,G9P,14.22,18.61,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,1167,,BCJ area G,G9P,14.23,18.05,10,5 (40-50cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,1
1,1168,,BCJ area G,G9P,14.97,18.26,10,5 (40-50cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,1169,,BCJ area G,G9P,14.29,18.1,10,5 (40-50cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,G4E,1
1,1170,,BCJ area G,G9P,14.53,18.31,10,5 (40-50cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,6
1,1171,,BCJ area G,G9P,14.71,18.47,10,5 (40-50cm),Flake,silcrete,,Flake local G4,Area 1,G4M,no,No,G4MB,3
1,1185,,BCJ area G,G9Q,17.01,23.16,4,2 (10-20cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,4
1,1192,,BCJ area G,G9Q,17.3,23.51,6,3 (20-30cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,1193,,BCJ area G,G9Q,17.14,23.2,6,3 (20-30cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
