order,Image.J.ID,SpecimenID,Site,notX,notY,X,Y,Spit,Raw.material,Key
1567,7,20192,BCJ area F7,NA,NA,13.95,28.095,6,quartz,Flake local quartz
3734,7,22320,BCJ area F7,NA,NA,12.95,28.095,6,quartz,Flake local quartz
334,26,18959,BCJ area F7,NA,NA,18.55,28.1,6,silcrete,Backed artefact imported
340,32,18965,BCJ area F7,NA,NA,18.1,28.1,6,silcrete,Flake local F26
788,24,19435,BCJ area F7,NA,NA,15,28.1,6,quartz,Flake local quartz
799,26,19437,BCJ area F7,NA,NA,15.55,28.1,6,quartz,NA
1009,5,19634,BCJ area F7,NA,NA,14.6048,28.1,4,quartz,Flake local quartz
1036,32,19661,BCJ area F7,NA,NA,14.1,28.1,4,quartz,NA
1030,26,19655,BCJ area F7,NA,NA,14.55,28.1,4,quartz,NA
1586,26,20211,BCJ area F7,NA,NA,13.55,28.1,6,quartz,NA
5164,NA,NA,NA,NA,NA,21,28.1,NA,NA,Excavation boundary
5412,NA,NA,NA,NA,NA,12,28.1,NA,NA,Excavation boundary
640,2,19262,BCJ area F7,NA,NA,16.45,28.12,4,chert,Flake local F28
647,12,19272,BCJ area F7,NA,NA,16.53,28.14,4,chert,Flake local F28
641,7,19267,BCJ area F7,NA,NA,16.47,28.145,4,chert,NA
320,12,18945,BCJ area F7,NA,NA,18.5,28.15,4,silcrete,Flake local F26
353,45,18978,BCJ area F7,NA,NA,18.35,28.15,8,NA,NA
390,40,18973,BCJ area F7,NA,NA,18.58,28.15,6,chert,Flake local F28
452,12,19077,BCJ area F7,NA,NA,20,28.15,6,silcrete,Flake local F26
477,12,19102,BCJ area F7,NA,NA,18,28.15,6,chert,Flake local F28
642,26,19286,BCJ area F7,NA,NA,16.07,28.15,4,quartz,NA
643,32,19292,BCJ area F7,NA,NA,16.62,28.15,6,chert,NA
758,20,19382,BCJ area F7,NA,NA,20,28.15,4,chert,Flake local F28
810,12,19423,BCJ area F7,NA,NA,15.9,28.15,4,quartz,NA
1016,12,19641,BCJ area F7,NA,NA,14.1,28.15,6,chert,NA
1049,45,19674,BCJ area F7,NA,NA,14.35,28.15,6,quartz,NA
1044,40,19669,BCJ area F7,NA,NA,14.8,28.15,6,quartz,NA
3739,12,22325,BCJ area F7,NA,NA,12.7,28.15,4,quartz,NA
1050,46,19675,BCJ area F7,NA,NA,14.35,28.18,6,quartz,NA
346,38,18971,BCJ area F7,NA,NA,18.5,28.195,6,silcrete,Flake local F26
1042,38,19667,BCJ area F7,NA,NA,14.5,28.195,6,quartz,NA
314,6,18939,BCJ area F7,NA,NA,18.35,28.2,4,silcrete,Flake local F26
325,17,18950,BCJ area F7,NA,NA,18.7,28.2,4,chert,Flake local F24
446,6,19071,BCJ area F7,NA,NA,19.35,28.2,4,silcrete,Flake local F26
457,17,19082,BCJ area F7,NA,NA,19.7,28.2,6,silcrete,Flake local F26
471,6,19096,BCJ area F7,NA,NA,17.35,28.2,4,chert,Flake local F28
644,40,19300,BCJ area F7,NA,NA,16.62,28.2,6,quartz,NA
752,14,19376,BCJ area F7,NA,NA,20.35,28.2,4,silcrete,Flake local F26
795,6,19417,BCJ area F7,NA,NA,15.35,28.2,4,chert,Flake local F28
789,10,19421,BCJ area F7,NA,NA,15.05,28.2,4,quartz,Core local quartz
804,17,19428,BCJ area F7,NA,NA,15.7,28.2,6,chert,Backed artefact local F28
1010,6,19635,BCJ area F7,NA,NA,14.35,28.2,6,NA,NA
1566,6,20191,BCJ area F7,NA,NA,13.35,28.2,6,quartz,Flake local quartz
1577,17,20202,BCJ area F7,NA,NA,13.7,28.2,4,quartz,NA
3733,6,22319,BCJ area F7,NA,NA,12.35,28.2,6,quartz,Flake local quartz
3744,17,22330,BCJ area F7,NA,NA,12.7,28.2,6,quartz,NA
5165,NA,NA,NA,NA,NA,21,28.2,NA,NA,Excavation boundary
5411,NA,NA,NA,NA,NA,12,28.2,NA,NA,Excavation boundary
648,10,19270,BCJ area F7,NA,NA,16.76,28.23,4,chert,Flake local F28
645,38,19298,BCJ area F7,NA,NA,16.02,28.245,6,quartz,NA
351,43,18976,BCJ area F7,NA,NA,18.15,28.25,6,chert,Flake local F24
646,17,19277,BCJ area F7,NA,NA,16.12,28.25,4,NA,NA
651,16,19276,BCJ area F7,NA,NA,16.28,28.25,4,chert,Flake local F28
1047,43,19672,BCJ area F7,NA,NA,14.15,28.25,6,quartz,NA
335,27,18960,BCJ area F7,NA,NA,18.3,28.3,6,silcrete,Flake local F26
345,37,18970,BCJ area F7,NA,NA,18.45,28.3,6,silcrete,Flake local F26
1008,4,19633,BCJ area F7,NA,NA,14.2016,28.3,4,quartz,Flake local quartz
1031,27,19656,BCJ area F7,NA,NA,14.3,28.3,4,quartz,NA
1041,37,19666,BCJ area F7,NA,NA,14.45,28.3,6,quartz,NA
1052,48,19677,BCJ area F7,NA,NA,14.8,28.3,6,quartz,NA
1587,27,20212,BCJ area F7,NA,NA,13.3,28.3,6,quartz,NA
5166,NA,NA,NA,NA,NA,21,28.3,NA,NA,Excavation boundary
5410,NA,NA,NA,NA,NA,12,28.3,NA,NA,Excavation boundary
665,13,19273,BCJ area F7,NA,NA,16.56,28.34,4,chert,Flake local F28
313,5,18938,BCJ area F7,NA,NA,18.9,28.35,4,silcrete,Flake local F26
321,13,18946,BCJ area F7,NA,NA,18.6,28.35,4,silcrete,Flake local F26
445,5,19070,BCJ area F7,NA,NA,19.9,28.35,4,silcrete,Flake local F26
453,13,19078,BCJ area F7,NA,NA,19.6,28.35,6,silcrete,NA
470,5,19095,BCJ area F7,NA,NA,17.9,28.35,4,chert,Flake local F28
478,13,19103,BCJ area F7,NA,NA,17.6,28.35,6,chert,Flake local F28
649,27,19287,BCJ area F7,NA,NA,16.82,28.35,4,quartz,NA
650,37,19297,BCJ area F7,NA,NA,16.67,28.35,6,quartz,NA
652,35,19295,BCJ area F7,NA,NA,16.85,28.35,6,chert,Flake local F28
751,13,19375,BCJ area F7,NA,NA,20.9,28.35,4,silcrete,Flake local F26
759,21,19383,BCJ area F7,NA,NA,20.6,28.35,6,silcrete,Flake local F26
801,13,19424,BCJ area F7,NA,NA,15.6,28.35,4,quartz,Flake local quartz
808,5,19416,BCJ area F7,NA,NA,15.9,28.35,4,chert,Flake local F28
1017,13,19642,BCJ area F7,NA,NA,14.6,28.35,6,chert,Flake local F28
1565,5,20190,BCJ area F7,NA,NA,13.9,28.35,6,quartz,Flake local quartz
3732,5,22318,BCJ area F7,NA,NA,12.9,28.35,6,quartz,Backed artefact local quartz
3740,13,22326,BCJ area F7,NA,NA,12.6,28.35,4,quartz,NA
318,10,18943,BCJ area F7,NA,NA,18.05,28.4,4,silcrete,Flake local F26
450,10,19075,BCJ area F7,NA,NA,19.05,28.4,6,silcrete,Flake local F26
475,10,19100,BCJ area F7,NA,NA,17.05,28.4,6,chert,Flake local F28
756,18,19380,BCJ area F7,NA,NA,20.05,28.4,4,silcrete,Flake local F26
1014,10,19639,BCJ area F7,NA,NA,14.05,28.4,6,chert,NA
3737,10,22323,BCJ area F7,NA,NA,12.05,28.4,4,quartz,NA
5167,NA,NA,NA,NA,NA,21,28.4,NA,NA,Excavation boundary
5409,NA,NA,NA,NA,NA,12,28.4,NA,NA,Excavation boundary
655,5,19265,BCJ area F7,NA,NA,16.88,28.42,4,chert,Flake local F28
326,18,18951,BCJ area F7,NA,NA,18.6,28.45,4,chert,Flake local F24
339,31,18964,BCJ area F7,NA,NA,18.8,28.45,6,silcrete,NA
344,36,18969,BCJ area F7,NA,NA,18.8,28.45,6,silcrete,Flake local F26
352,44,18977,BCJ area F7,NA,NA,18.7,28.45,8,silcrete,Flake local F26
458,18,19083,BCJ area F7,NA,NA,20,28.45,6,silcrete,Flake local F26
653,18,19278,BCJ area F7,NA,NA,16.52,28.45,4,silcrete,Flake local F26
654,36,19296,BCJ area F7,NA,NA,16.96,28.45,6,chert,NA
811,18,19429,BCJ area F7,NA,NA,16,28.45,6,chert,Flake local F28
1022,18,19647,BCJ area F7,NA,NA,14.2,28.45,8,silcrete,NA
1040,36,19665,BCJ area F7,NA,NA,14.4,28.45,6,quartz,NA
1048,44,19673,BCJ area F7,NA,NA,14.7,28.45,6,quartz,NA
1035,31,19660,BCJ area F7,NA,NA,14.8,28.45,4,quartz,NA
1578,18,20203,BCJ area F7,NA,NA,13.91,28.45,4,quartz,NA
3745,18,22331,BCJ area F7,NA,NA,12.8,28.45,6,quartz,NA
39,41,18974,BCJ area F7,NA,NA,18.25,28.5,6,chert,Flake local F28
310,2,18935,BCJ area F7,NA,NA,18.5,28.5,4,chert,NA
442,2,19067,BCJ area F7,NA,NA,19.5,28.5,4,silcrete,Backed artefact local F26
467,2,19092,BCJ area F7,NA,NA,17.5,28.5,4,silcrete,NA
748,10,19372,BCJ area F7,NA,NA,20.5,28.5,4,silcrete,Flake local F26
797,2,19413,BCJ area F7,NA,NA,15.5,28.5,4,silcrete,Flake local F26
1021,17,19646,BCJ area F7,NA,NA,14.378,28.5,6,quartz,Flake local quartz
1019,15,19644,BCJ area F7,NA,NA,14.945,28.5,6,quartz,Flake local quartz
1045,41,19670,BCJ area F7,NA,NA,14.15,28.5,6,quartz,NA
1006,2,19631,BCJ area F7,NA,NA,14.5,28.5,4,chert,Flake local F28
3729,2,22315,BCJ area F7,NA,NA,12.5,28.5,6,silcrete,NA
5168,NA,NA,NA,NA,NA,21,28.5,NA,NA,Excavation boundary
5408,NA,NA,NA,NA,NA,12,28.5,NA,NA,Excavation boundary
657,15,19275,BCJ area F7,NA,NA,16.05,28.53,4,chert,Flake local F28
656,41,19301,BCJ area F7,NA,NA,16.67,28.545,6,quartz,NA
324,16,18949,BCJ area F7,NA,NA,18.85,28.55,4,silcrete,Flake local F26
456,16,19081,BCJ area F7,NA,NA,19.85,28.55,6,silcrete,Flake local F26
481,16,19106,BCJ area F7,NA,NA,17.85,28.55,6,quartz,NA
658,39,19299,BCJ area F7,NA,NA,16.71,28.55,6,quartz,NA
806,16,19427,BCJ area F7,NA,NA,15.85,28.55,4,quartz,Flake local quartz
1053,49,19678,BCJ area F7,NA,NA,14.1,28.55,6,quartz,NA
3743,16,22329,BCJ area F7,NA,NA,12.85,28.55,6,quartz,NA
659,6,19266,BCJ area F7,NA,NA,16.79,28.56,4,chert,Flake local F28
329,21,18954,BCJ area F7,NA,NA,18.5,28.6,6,silcrete,Flake local F26
333,25,18958,BCJ area F7,NA,NA,18.65,28.6,6,silcrete,NA
341,33,18966,BCJ area F7,NA,NA,18.6,28.6,6,silcrete,Flake local F26
461,21,19086,BCJ area F7,NA,NA,19.5,28.6,6,chert,Flake local F24
465,25,19090,BCJ area F7,NA,NA,19.65,28.6,6,silcrete,Flake local F26
798,21,19432,BCJ area F7,NA,NA,15.5,28.6,6,quartz,Flake local quartz
802,25,19436,BCJ area F7,NA,NA,15.65,28.6,6,quartz,Flake local quartz
1025,21,19650,BCJ area F7,NA,NA,14.5,28.6,4,quartz,NA
1037,33,19662,BCJ area F7,NA,NA,14.6,28.6,4,quartz,NA
1029,25,19654,BCJ area F7,NA,NA,14.65,28.6,4,quartz,NA
1581,21,20206,BCJ area F7,NA,NA,13.5,28.6,4,quartz,NA
1585,25,20210,BCJ area F7,NA,NA,13.65,28.6,6,quartz,NA
5169,NA,NA,NA,NA,NA,21,28.6,NA,NA,Excavation boundary
5407,NA,NA,NA,NA,NA,12,28.6,NA,NA,Excavation boundary
660,29,19289,BCJ area F7,NA,NA,16.65,28.62,6,chert,Flake local F28
348,4,18937,BCJ area F7,NA,NA,18.183,28.65,4,silcrete,Flake local F28
396,29,19040,BCJ area F7,NA,NA,18.8,28.65,6,chert,Flake local F24
444,4,19069,BCJ area F7,NA,NA,19.3,28.65,4,silcrete,Flake local F26
469,4,19094,BCJ area F7,NA,NA,17.3,28.65,4,chert,Flake local F28
661,21,19281,BCJ area F7,NA,NA,16.02,28.65,4,silcrete,NA
662,25,19285,BCJ area F7,NA,NA,16.27,28.65,4,quartz,NA
663,33,19293,BCJ area F7,NA,NA,16.72,28.65,6,chert,NA
750,12,19374,BCJ area F7,NA,NA,20.3,28.65,4,silcrete,Flake local F26
794,4,19415,BCJ area F7,NA,NA,15.3,28.65,4,chert,Flake local F28
1051,47,19676,BCJ area F7,NA,NA,14.95,28.65,6,quartz,NA
1564,4,20189,BCJ area F7,NA,NA,13.3,28.65,4,quartz,Flake local quartz
3731,4,22317,BCJ area F7,NA,NA,12.3,28.65,6,quartz,Flake local quartz
5170,NA,NA,NA,NA,NA,21,28.7,NA,NA,Excavation boundary
311,3,18936,BCJ area F7,NA,NA,18.8,28.7,4,silcrete,Flake local F26
443,3,19068,BCJ area F7,NA,NA,19.8,28.7,4,silcrete,Flake local F26
468,3,19093,BCJ area F7,NA,NA,17.8,28.7,4,chert,Flake local F28
749,11,19373,BCJ area F7,NA,NA,20.8,28.7,4,silcrete,Scraper imported
805,3,19414,BCJ area F7,NA,NA,15.8,28.7,4,silcrete,Flake local F26
1024,20,19649,BCJ area F7,NA,NA,14.9576,28.7,8,quartz,Flake local quartz
1056,52,19681,BCJ area F7,NA,NA,14.6,28.7,6,quartz,NA
1060,56,19685,BCJ area F7,NA,NA,14.75,28.7,8,quartz,NA
1007,3,19632,BCJ area F7,NA,NA,14.8,28.7,4,silcrete,Flake local F26
1563,3,20188,BCJ area F7,NA,NA,13.8,28.7,4,quartz,Flake local quartz
3730,3,22316,BCJ area F7,NA,NA,12.8,28.7,6,quartz,Flake local quartz
5406,NA,NA,NA,NA,NA,12,28.7,NA,NA,Excavation boundary
664,31,19291,BCJ area F7,NA,NA,16.14,28.72,6,chert,Flake local F28
332,24,18957,BCJ area F7,NA,NA,18,28.75,6,silcrete,Flake local F26
336,28,18961,BCJ area F7,NA,NA,18.45,28.75,6,silcrete,Flake local F26
343,35,18968,BCJ area F7,NA,NA,18.4,28.75,6,silcrete,Backed artefact local F26
464,24,19089,BCJ area F7,NA,NA,19,28.75,6,silcrete,Flake local F26
1028,24,19653,BCJ area F7,NA,NA,14,28.75,4,quartz,NA
1039,35,19664,BCJ area F7,NA,NA,14.4,28.75,6,quartz,NA
1032,28,19657,BCJ area F7,NA,NA,14.45,28.75,4,quartz,NA
1584,24,20209,BCJ area F7,NA,NA,13,28.75,6,quartz,NA
1588,28,20213,BCJ area F7,NA,NA,13.45,28.75,6,quartz,NA
666,24,19284,BCJ area F7,NA,NA,16.52,28.78,4,quartz,NA
667,28,19288,BCJ area F7,NA,NA,16.47,28.78,6,chert,NA
5171,NA,NA,NA,NA,NA,21,28.8,NA,NA,Excavation boundary
319,11,18944,BCJ area F7,NA,NA,18.6,28.8,4,silcrete,Flake local F26
328,20,18953,BCJ area F7,NA,NA,18.25,28.8,6,silcrete,Flake local F26
331,23,18956,BCJ area F7,NA,NA,18.7,28.8,6,silcrete,Flake local F26
342,34,18967,BCJ area F7,NA,NA,18.9,28.8,6,silcrete,Flake local F26
451,11,19076,BCJ area F7,NA,NA,19.6,28.8,6,silcrete,Flake local F26
460,20,19085,BCJ area F7,NA,NA,19.25,28.8,6,silcrete,Flake local F26
463,23,19088,BCJ area F7,NA,NA,20,28.8,6,silcrete,Flake local F26
476,11,19101,BCJ area F7,NA,NA,17.6,28.8,6,chert,Flake local F28
757,19,19381,BCJ area F7,NA,NA,20.6,28.8,4,silcrete,Backed artefact imported
793,20,19431,BCJ area F7,NA,NA,15.25,28.8,6,chert,NA
800,11,19422,BCJ area F7,NA,NA,15.6,28.8,4,quartz,Flake local quartz
812,23,19434,BCJ area F7,NA,NA,16,28.8,6,quartz,Flake local quartz
1027,23,19652,BCJ area F7,NA,NA,14.3,28.8,4,quartz,NA
1015,11,19640,BCJ area F7,NA,NA,14.6,28.8,6,chert,NA
1038,34,19663,BCJ area F7,NA,NA,14.9,28.8,6,quartz,NA
1580,20,20205,BCJ area F7,NA,NA,13.25,28.8,4,quartz,NA
1583,23,20208,BCJ area F7,NA,NA,13.92,28.8,6,quartz,NA
3738,11,22324,BCJ area F7,NA,NA,12.6,28.8,4,quartz,NA
5405,NA,NA,NA,NA,NA,12,28.8,NA,NA,Excavation boundary
668,8,19268,BCJ area F7,NA,NA,16.95,28.81,4,chert,Flake local F28
669,23,19283,BCJ area F7,NA,NA,16.92,28.82,4,silcrete,NA
670,20,19280,BCJ area F7,NA,NA,16.87,28.84,4,silcrete,NA
316,8,18941,BCJ area F7,NA,NA,18.1,28.85,4,silcrete,NA
448,8,19073,BCJ area F7,NA,NA,19.1,28.85,4,silcrete,Flake local F26
473,8,19098,BCJ area F7,NA,NA,17.1,28.85,4,quartz,NA
671,11,19271,BCJ area F7,NA,NA,16.12,28.85,4,chert,NA
754,16,19378,BCJ area F7,NA,NA,20.1,28.85,4,NA,NA
790,8,19419,BCJ area F7,NA,NA,15.1,28.85,4,chert,Flake local F28
1012,8,19637,BCJ area F7,NA,NA,14.1,28.85,6,chert,NA
1059,55,19684,BCJ area F7,NA,NA,14.1,28.85,8,quartz,NA
1568,8,20193,BCJ area F7,NA,NA,13.1,28.85,6,quartz,Flake local quartz
3735,8,22321,BCJ area F7,NA,NA,12.1,28.85,6,quartz,Flake local quartz
5172,NA,NA,NA,NA,NA,21,28.9,NA,NA,Excavation boundary
350,42,18975,BCJ area F7,NA,NA,18.7,28.9,6,chert,Flake local F24
1020,16,19645,BCJ area F7,NA,NA,14.3906,28.9,6,quartz,Core local quartz
1058,54,19683,BCJ area F7,NA,NA,14.1,28.9,8,quartz,NA
1055,51,19680,BCJ area F7,NA,NA,14.35,28.9,6,quartz,NA
1046,42,19671,BCJ area F7,NA,NA,14.7,28.9,6,quartz,NA
5404,NA,NA,NA,NA,NA,12,28.9,NA,NA,Excavation boundary
672,4,19264,BCJ area F7,NA,NA,16.94,28.92,4,chert,Flake local F28
312,39,18972,BCJ area F7,NA,NA,18.92,28.95,6,chert,Flake local F28
327,19,18952,BCJ area F7,NA,NA,18.45,28.95,6,quartz,NA
330,22,18955,BCJ area F7,NA,NA,18.85,28.95,6,silcrete,Flake local F26
459,19,19084,BCJ area F7,NA,NA,19.45,28.95,6,quartz,NA
462,22,19087,BCJ area F7,NA,NA,19.85,28.95,6,silcrete,Flake local F26
673,34,19294,BCJ area F7,NA,NA,16.12,28.95,6,chert,NA
796,19,19430,BCJ area F7,NA,NA,15.45,28.95,6,chert,Flake local F28
807,22,19433,BCJ area F7,NA,NA,15.85,28.95,6,quartz,Flake local quartz
1043,39,19668,BCJ area F7,NA,NA,14.2,28.95,6,quartz,NA
1023,19,19648,BCJ area F7,NA,NA,14.45,28.95,8,chert,Flake local F28
1054,50,19679,BCJ area F7,NA,NA,14.55,28.95,6,quartz,NA
1026,22,19651,BCJ area F7,NA,NA,14.85,28.95,4,quartz,NA
1057,53,19682,BCJ area F7,NA,NA,14.95,28.95,8,quartz,NA
1579,19,20204,BCJ area F7,NA,NA,13.45,28.95,4,quartz,NA
1582,22,20207,BCJ area F7,NA,NA,13.85,28.95,4,quartz,NA
3746,19,22332,BCJ area F7,NA,NA,12.45,28.95,6,quartz,NA
674,1,19261,BCJ area F7,16,29,16,28.96,4,chert,Flake local F28
675,19,19279,BCJ area F7,NA,NA,16.27,28.96,4,silcrete,Flake local F26
323,15,18948,BCJ area F7,NA,NA,18.25,28.99,4,silcrete,Flake local F26
5173,NA,NA,NA,NA,NA,21,29,NA,NA,Excavation boundary
5393,NA,NA,NA,NA,NA,11,29,NA,NA,Excavation boundary
418,1,19043,BCJ area F7,17,29,17,29,4,chert,Backed artefact local F28
455,15,19080,BCJ area F7,NA,NA,19.25,29,6,silcrete,Flake local F26
480,15,19105,BCJ area F7,NA,NA,17.25,29,6,silcrete,NA
538,1,19163,BCJ area F7,19,29,19,29,4,silcrete,NA
676,22,19282,BCJ area F7,NA,NA,16.47,29,4,silcrete,NA
715,1,19340,BCJ area F7,18,29,18,29,3,silcrete,Flake local F26
760,1,19385,BCJ area F7,20,29,20,29,4,silcrete,Flake local F26
1061,1,19686,BCJ area F7,14,29,14,29,4,silcrete,NA
1591,1,20216,BCJ area F7,13,29,13,29,4,quartz,Flake local quartz
3632,1,22257,BCJ area F7,12,29,12,29,6,quartz,Flake local quartz
3742,15,22328,BCJ area F7,NA,NA,12.25,29,6,quartz,NA
3986,1,22572,BCJ area F7,11,29,11,29,4,quartz,Flake local quartz
5394,NA,NA,NA,NA,NA,11.1,29,NA,NA,Excavation boundary
5395,NA,NA,NA,NA,NA,11.2,29,NA,NA,Excavation boundary
5396,NA,NA,NA,NA,NA,11.3,29,NA,NA,Excavation boundary
5397,NA,NA,NA,NA,NA,11.4,29,NA,NA,Excavation boundary
5398,NA,NA,NA,NA,NA,11.5,29,NA,NA,Excavation boundary
5399,NA,NA,NA,NA,NA,11.6,29,NA,NA,Excavation boundary
5400,NA,NA,NA,NA,NA,11.7,29,NA,NA,Excavation boundary
5401,NA,NA,NA,NA,NA,11.8,29,NA,NA,Excavation boundary
5402,NA,NA,NA,NA,NA,11.9,29,NA,NA,Excavation boundary
5403,NA,NA,NA,NA,NA,12,29,NA,NA,Excavation boundary
618,5,19247,BCJ area F7,NA,NA,16.9,29.02,4,silcrete,NA
619,10,19252,BCJ area F7,NA,NA,16.05,29.04,6,quartz,NA
426,9,19051,BCJ area F7,NA,NA,17.7,29.05,4,quartz,NA
431,14,19056,BCJ area F7,NA,NA,17.25,29.05,6,silcrete,Flake local F26
546,9,19171,BCJ area F7,NA,NA,19.7,29.05,6,silcrete,Flake local F26
551,14,19176,BCJ area F7,NA,NA,19.25,29.05,6,quartz,NA
723,9,19348,BCJ area F7,NA,NA,18.7,29.05,3,quartz,NA
728,14,19353,BCJ area F7,NA,NA,18.25,29.05,6,silcrete,Flake local F26
768,9,19393,BCJ area F7,NA,NA,20.7,29.05,6,silcrete,NA
826,14,19451,BCJ area F7,NA,NA,15.25,29.05,6,chert,NA
821,9,19446,BCJ area F7,NA,NA,15.7,29.05,4,quartz,Flake local quartz
841,29,19466,BCJ area F7,NA,NA,15.1,29.05,4,quartz,NA
842,30,19467,BCJ area F7,NA,NA,15.95,29.05,4,quartz,NA
1089,29,19714,BCJ area F7,NA,NA,14.51,29.05,6,quartz,Flake local quartz
1619,29,20244,BCJ area F7,NA,NA,13.1,29.05,6,quartz,Flake local quartz
1604,14,20229,BCJ area F7,NA,NA,13.25,29.05,6,quartz,Flake local quartz
1599,9,20224,BCJ area F7,NA,NA,13.7,29.05,4,quartz,Flake local quartz
1620,30,20245,BCJ area F7,NA,NA,13.95,29.05,6,quartz,Flake local quartz
3645,14,22270,BCJ area F7,NA,NA,12.25,29.05,6,quartz,Flake local quartz
3640,9,22265,BCJ area F7,NA,NA,12.7,29.05,6,quartz,Flake local quartz
3660,29,22285,BCJ area F7,NA,NA,12.1,29.05,4,quartz,NA
3661,30,22286,BCJ area F7,NA,NA,12.95,29.05,4,quartz,NA
3994,9,22580,BCJ area F7,NA,NA,11.7,29.05,4,quartz,NA
3999,14,22585,BCJ area F7,NA,NA,11.25,29.05,6,quartz,NA
424,7,19049,BCJ area F7,NA,NA,17.95,29.095,4,chert,NA
544,7,19169,BCJ area F7,NA,NA,19.95,29.095,6,silcrete,Backed artefact local F26
721,7,19346,BCJ area F7,NA,NA,18.95,29.095,3,chert,Flake local F28
766,7,19391,BCJ area F7,NA,NA,20.95,29.095,6,silcrete,Flake local F26
819,7,19444,BCJ area F7,NA,NA,15.195,29.095,4,quartz,Flake local quartz
1067,7,19692,BCJ area F7,NA,NA,14.95,29.095,4,silcrete,NA
1597,7,20222,BCJ area F7,NA,NA,13.95,29.095,4,quartz,Flake local quartz
3638,7,22263,BCJ area F7,NA,NA,12.95,29.095,6,quartz,Flake local quartz
3992,7,22578,BCJ area F7,NA,NA,11.95,29.095,4,quartz,NA
5174,NA,NA,NA,NA,NA,21,29.1,NA,NA,Excavation boundary
5392,NA,NA,NA,NA,NA,11,29.1,NA,NA,Excavation boundary
838,26,19463,BCJ area F7,NA,NA,15.155,29.1,6,quartz,Flake local quartz
844,32,19469,BCJ area F7,NA,NA,15.1,29.1,4,quartz,NA
1092,32,19717,BCJ area F7,NA,NA,14.51,29.1,6,quartz,Flake local quartz
1088,28,19713,BCJ area F7,NA,NA,14.1008,29.1,6,quartz,Flake local quartz
1616,26,20241,BCJ area F7,NA,NA,13.55,29.1,6,quartz,Flake local quartz
1622,32,20247,BCJ area F7,NA,NA,13.1,29.1,4,quartz,NA
3657,26,22282,BCJ area F7,NA,NA,12.55,29.1,4,quartz,NA
3663,32,22288,BCJ area F7,NA,NA,12.1,29.1,4,quartz,NA
1081,21,19706,BCJ area F7,NA,NA,14.4032,29.112,6,quartz,Flake local quartz
620,3,19245,BCJ area F7,NA,NA,16.8,29.12,4,chert,Flake local F28
621,11,19253,BCJ area F7,NA,NA,16.6,29.12,6,quartz,NA
429,12,19054,BCJ area F7,NA,NA,18,29.15,4,quartz,NA
549,12,19174,BCJ area F7,NA,NA,20,29.15,6,silcrete,Flake local F26
726,12,19351,BCJ area F7,NA,NA,18.3,29.15,6,silcrete,Backed artefact local F26
824,12,19449,BCJ area F7,NA,NA,16,29.15,6,silcrete,NA
852,40,19477,BCJ area F7,NA,NA,15.8,29.15,6,quartz,NA
857,45,19482,BCJ area F7,NA,NA,15.35,29.15,6,quartz,NA
1120,60,19745,BCJ area F7,NA,NA,14.2,29.15,4,quartz,NA
1105,45,19730,BCJ area F7,NA,NA,14.35,29.15,4,quartz,NA
1100,40,19725,BCJ area F7,NA,NA,14.8,29.15,4,quartz,NA
1121,61,19746,BCJ area F7,NA,NA,14.9,29.15,4,quartz,NA
1602,12,20227,BCJ area F7,NA,NA,13.93,29.15,6,quartz,Flake local quartz
1630,40,20255,BCJ area F7,NA,NA,13.8,29.15,4,quartz,NA
1635,45,20260,BCJ area F7,NA,NA,13.35,29.15,4,quartz,NA
1650,60,20275,BCJ area F7,NA,NA,13.2,29.15,4,quartz,NA
1651,61,20276,BCJ area F7,NA,NA,13.9,29.15,4,quartz,NA
3643,12,22268,BCJ area F7,NA,NA,12.3,29.15,6,quartz,Flake local quartz
3671,40,22296,BCJ area F7,NA,NA,12.8,29.15,4,quartz,NA
3676,45,22301,BCJ area F7,NA,NA,12.35,29.15,6,quartz,NA
3997,12,22583,BCJ area F7,NA,NA,11.1,29.15,6,quartz,NA
1098,38,19723,BCJ area F7,NA,NA,14.72,29.176,6,quartz,Flake local quartz
858,46,19483,BCJ area F7,NA,NA,15.35,29.18,6,quartz,NA
1106,46,19731,BCJ area F7,NA,NA,14.35,29.18,4,quartz,NA
1636,46,20261,BCJ area F7,NA,NA,13.35,29.18,4,quartz,NA
3677,46,22302,BCJ area F7,NA,NA,12.35,29.18,6,quartz,NA
1090,30,19715,BCJ area F7,NA,NA,14.68,29.192,6,quartz,Flake local quartz
1074,14,19699,BCJ area F7,NA,NA,14.802,29.192,6,quartz,Core local quartz
850,38,19475,BCJ area F7,NA,NA,16,29.195,6,quartz,NA
1628,38,20253,BCJ area F7,NA,NA,13.97,29.195,4,quartz,NA
3669,38,22294,BCJ area F7,NA,NA,12.7,29.195,4,quartz,NA
5175,NA,NA,NA,NA,NA,21,29.2,NA,NA,Excavation boundary
5391,NA,NA,NA,NA,NA,11,29.2,NA,NA,Excavation boundary
423,6,19048,BCJ area F7,NA,NA,17.35,29.2,4,silcrete,NA
434,17,19059,BCJ area F7,NA,NA,17.7,29.2,6,silcrete,Flake local F26
543,6,19168,BCJ area F7,NA,NA,19.35,29.2,6,silcrete,Flake local F26
720,6,19345,BCJ area F7,NA,NA,18.35,29.2,3,chert,NA
731,17,19356,BCJ area F7,NA,NA,18.7,29.2,6,silcrete,Flake local F26
765,6,19390,BCJ area F7,NA,NA,20.35,29.2,6,silcrete,Flake local F26
